Tweet Id,text,date,Week,Month,text_clean_textual,text_clean_sentiment
1.39E+18,I should think so! “An Ottawa hospital has apologized and said it will reimburse a Toronto woman's family who was forced to pay a private company to bring her uncle's body home after he was transferred to the hospital and later died there of COVID-19.” https://t.co/lha7Nsr9ZK,4/30/2021 22:56,Month_04 Week 4,4,think ottawa hospital apologize say reimburse toronto woman family force pay private company bring uncle body home transfer hospital later die covid,should think ottawa hospital apologize say will reimburse toronto woman family who force pay private company bring uncle body home transfer hospital later die
1.39E+18,"Ottawa Public Health’s plan to vaccinate all adults in the neighbourhoods hardest hit by the pandemic will use a “targeted approach,” including pop-up clinics.
#ottnews https://t.co/nQbcEh6v7P",4/30/2021 22:54,Month_04 Week 4,4,ottawa public health plan vaccinate adult neighbourhood hardest hit pandemic use target approach include pop clinic,ottawa public health plan vaccinate adult neighbourhood hardest hit pandemic will use target approach include pop_up clinic
1.39E+18,"OTTAWA, ON, April 30, 2021 /CNW Telbec/ - Budget 2021 is the Government of Canada's plan to finish the fight against COVID-19 and ensure a robust economic recovery that is inclusive of all Canadians. https://t.co/sJxNwTmmE0",4/30/2021 22:46,Month_04 Week 4,4,ottawa cnw telbec budget government canada plan finish fight covid ensure robust economic recovery inclusive canadian,ottawa cnw telbec budget government canada plan finish fight against ensure robust economic recovery inclusive canadian
1.39E+18,"@nolifeneet I was going to attend the Ottawa one, but with Covid rates high and so many attendees going cross country I think I might stay home.",4/30/2021 22:45,Month_04 Week 4,4,attend ottawa one covid rate high attendee cross country think stay home,attend ottawa one with rate high many attendee cross country think might stay home
1.39E+18,"@davidpugliese Alberta grifter sez:  'I never asked for a single handout.' then sez ""he assured them cash from Ottawa would help solve that problem.""   um, pick a lane?  And like vaccine should be sorta profitable on its own, no?",4/30/2021 22:43,Month_04 Week 4,4,alberta grifter sez never ask single handout sez assure cash ottawa help solve problem pick lane like vaccine sorta profitable,alberta grifter sez never ask single handout sez assure cash ottawa would help solve problem pick lane like vaccine should sorta profitable
1.39E+18,"@caBritish @narang_manisha5 Hi, will there be more tests added in Ottawa? I really hope you answer me this as I'm heading to another country, exposing myself with the virus ?",4/30/2021 22:42,Month_04 Week 4,4,test add ottawa really hope answer head country expose virus,will more test add ottawa really hope answer head another country expose with virus
1.39E+18,"@erinotoole @cancersociety Mr. O'Toole. Comment on this:  Calgary vaccine company Providence is leaving Canada fed up with Ottawa""s non support. Quebec City vaccine company Medicago just got $173 million from Trudeau. They are staying.source: CBC News",4/30/2021 22:39,Month_04 Week 4,4,toole comment calgary vaccine company providence leave canada fed ottawa non support quebec city vaccine company medicago million trudeau stay source cbc news,notoole comment calgary vaccine company providence leave canada fed with ottawa non support quebec city vaccine company medicago just get million trudeau stay source cbc news
1.39E+18,@VictorFedeli @PMOIndia @icbc_org @HCI_Ottawa @IndiainToronto @OntarioinIndia @_apoorvasri @TradeTeamIndia @Ajaybis @IndoCanadaCC @CanadaIndiaBiz @ICOBC @htTweets I can’t believe Doug Ford called it the “Indian Variant” what a racist POS of a Premier!,4/30/2021 22:34,Month_04 Week 4,4,apoorvasri believe doug ford call indian variant racist premier,apoorvasri cannot_believe doug ford call indian variant what racist premier
1.39E+18,"If I managed to get Garth Brooks tickets in Ottawa, then a vaccine appointment should be a cakewalk",4/30/2021 22:33,Month_04 Week 4,4,manage garth brook ticket ottawa vaccine appointment cakewalk,manage get garth brook ticket ottawa vaccine appointment should cakewalk
1.39E+18,"@TEllinidis @spideysnews I'm a Canadian as well, I live in Ottawa and earlier this week there was a protest in downtown of people not wanting anymore lockdowns, not wanting the vaccine etc.",4/30/2021 22:30,Month_04 Week 4,4,canadian well live ottawa earlier protest downtown people anymore lockdown vaccine etc,canadian well live ottawa earlier week protest downtown people not_want anymore lockdown not_want vaccine etc
1.39E+18,"ICYMI: Did you know that the Tom Brown Arena Respite Centre had over 45,000 service interactions from November-March, more than any respite centre in #Ottawa? 

We caught up with staff to learn more about the evolution of the arena during the pandemic. 

https://t.co/h6fSRK0oen",4/30/2021 22:30,Month_04 Week 4,4,icymi know tom brown arena respite centre service interaction respite centre caught staff learn evolution arena pandemic,icymi know tom brown arena respite centre over service interaction november_march more any respite centre caught with staff learn more evolution arena pandemic
1.39E+18,"@MonaFortier @JustinTrudeau @cafreeland Mona/ Trudeau you say your going to enact a plan to finish the fight against Covid 19. Are you all crazy in Ottawa? You have hardly started, we are 60th in the world in our handling this epidemic,  complete and total incompetence reigns supreme in Ottawa and its government",4/30/2021 22:26,Month_04 Week 4,4,mona trudeau say enact plan finish fight covid crazy ottawa hardly start world handle epidemic complete total incompetence reign supreme ottawa government,mona trudeau say enact plan finish fight against crazy ottawa hardly start world handle epidemic complete total incompetence reign supreme ottawa government
1.39E+18,Ottawa please bring the same energy you did to the COVID response to the pathetic housing and overdose crisis strategy (or lack thereof). All bad policy decisions that are resulting in lives lost. But one isn’t getting the same level of attention.,4/30/2021 22:23,Month_04 Week 4,4,ottawa please bring energy covid response pathetic housing overdose crisis strategy lack thereof bad policy decision result life lose one isnt level attention,ottawa please bring energy response pathetic housing overdose crisis strategy lack thereof bad policy decision result life lose one not_get level attention
1.39E+18,"Just in reference to an #Ottawa media tweet earlier, the likelihood of B117 having actually decreased as a proportion of COVID cases versus original non-variant COVID is far less than the likelihood of sampling error and really shouldn't need pointing out.",4/30/2021 22:17,Month_04 Week 4,4,reference medium tweet earlier likelihood actually decrease proportion covid case versus original non variant covid far less likelihood sample error really need point,just reference medium tweet earlier likelihood actually decrease proportion case versus original non_variant far less likelihood sample error really should not_need point out
1.39E+18,"“Providence delivering a vaccine by Dec. 31 is so improbable as to belong in the realm of fantasy in my opinion.”

- Prof. Amir Attaran, University of Ottawa, School of Epidemiology and Public Health

February 19, 2021
https://t.co/PTePinHBjq",4/30/2021 22:13,Month_04 Week 4,4,providence deliver vaccine dec improbable belong realm fantasy opinion prof amir attaran university ottawa school epidemiology public health,providence deliver vaccine dec improbable belong realm fantasy opinion prof amir attaran university ottawa school epidemiology public health
1.39E+18,"With Ottawa's COVID-19 supply set to increase, the city is poised to step up efforts to vaccinate people in the neighbourhoods hardest hit by the pandemic. #ottnews https://t.co/YO1pO4mWoT",4/30/2021 22:12,Month_04 Week 4,4,ottawa covid supply set increase city poise step effort vaccinate people neighbourhood hardest hit pandemic,with ottawa supply set increase city poise step effort vaccinate people neighbourhood hardest hit pandemic
1.39E+18,"@TheAucoin I am losing weight fast, and losing weight during covid, is hard when you do not have a credit card, my purse was stolen by the ottawa police in February and I lost my older purse last april with my Phone inside. I am waiting on Identification here at the Royal",4/30/2021 22:11,Month_04 Week 4,4,lose weight fast lose weight covid hard credit card purse steal ottawa police lose old purse last phone inside wait identification royal,lose weight fast lose weight hard when not_have credit card purse steal ottawa police lose old purse last with phone inside wait identification royal
1.39E+18,".@VeraEtches says based on expected vaccine delivery, it is ""safe to say"" that any adult in Ottawa who wants a vaccine will receive the first dose by Canada Day. @ctvottawa #OTTNEWS",4/30/2021 22:09,Month_04 Week 4,4,say base expect vaccine delivery safe say adult ottawa vaccine receive first dose canada,say base expect vaccine delivery safe say any adult ottawa who want vaccine will receive first dose canada day
1.39E+18,"Is Doug Ford just cancelling golf because of the lawsuits against him for negligence? By refusing science he is not helping his case! COVID-19: Ottawa councillors write to Ford asking for golf, tennis to return Ottawa | https://t.co/rgALfLLtSF https://t.co/9GjDt6el0Y",4/30/2021 21:59,Month_04 Week 4,4,doug ford cancel golf lawsuit negligence refuse science help case covid ottawa councillor write ford ask golf tennis return ottawa,doug ford just cancel golf lawsuit against negligence refuse science not_help case ottawa councillor write ford ask golf tennis return ottawa
1.39E+18,"I have my first vaccine through Ottawa booking centre before April 1st, I'm not allowed to book my second until June and some have there second shot already. @OttawaHealth told me to blame Ministry of Health @celliottability I have a chronic condition live in K1V hotspot #onpoli",4/30/2021 21:59,Month_04 Week 4,4,first vaccine ottawa book centre allow book second second shot told blame ministry health chronic condition live hotspot,first vaccine ottawa book centre not_allow book second second shot already told blame ministry health chronic condition live hotspot
1.39E+18,"“Ottawa Public Health is implementing new approaches for pop-up clinics in high-risk communities. In the weeks to come, adults 18 years of age and older will be eligible for a vaccine in these areas through targeted registration and clinic options”

Lol “in the weeks to come” ⏰",4/30/2021 21:55,Month_04 Week 4,4,ottawa public health implement new approach pop clinic high risk community come adult year age old eligible vaccine area target registration clinic option lol come,ottawa public health implement new approach pop_up clinic high_risk community week come adult year age old will eligible vaccine area target registration clinic option lol week come alarm clock
1.39E+18,"Here are some things you should know about us! 

🔸 Despite the pandemic, we're still meeting virtually, and hope to reintroduce distanced hangouts again when it's safe to do so. We offer coffee breaks, move nights, a fatherhood group, book club and more! 

#ottcity #ottawa",4/30/2021 21:49,Month_04 Week 4,4,thing know despite pandemic still meeting virtually hope reintroduce distance hangout safe offer coffee break move night fatherhood group book club,thing should know small orange diamond despite pandemic still meeting virtually hope reintroduce distance hangout again when safe offer coffee break move night fatherhood group book club more
1.39E+18,".@POTUS's Chief Medical Advisor Dr. Anthony Fauci says vaccine sharing must be equitable and India would be considered ""as a very high priority, given the desperate situation that they're in."" Ottawa is currently in talks with the U.S. about securing some of their 60M AZ doses. https://t.co/iSbUXTgm3o",4/30/2021 21:40,Month_04 Week 4,4,chief medical advisor anthony fauci say vaccine share equitable india consider high priority give desperate situation ottawa currently talk secure dos,chief medical advisor anthony fauci say vaccine share must equitable india would consider very high priority give desperate situation ottawa currently talk with secure dos
1.39E+18,Horrified to find out that one of Ottawa's Walmart's actually shuts off the hot water at night so workers cannot wash their hands properly and they only have access to cold water. We are in the middle of a pandemic!,4/30/2021 21:39,Month_04 Week 4,4,horrify find one ottawa walmart actually shuts hot water night worker wash hand properly access cold water middle pandemic,horrify find out one ottawa walmart actually shuts off hot water night worker cannot_wash hand properly only access cold water middle pandemic
1.39E+18,"At the altar of reality
I asked what the future would bring.
It lied to me to pacify me
When I suspected so, it answered
That it was a test I had to learn.
I am now happy with this lesson.
- Jim Desson 

#Ottawa #Bahai #PoetryMonth",4/30/2021 21:37,Month_04 Week 4,4,altar reality ask future bring lie pacify suspect answer test learn happy lesson jim desson,altar reality ask what future would bring lie pacify when suspect answer test learn happy with lesson jim desson
1.39E+18,"@ZeroStateReflex Noticing this in Ottawa too. 

My theory is that b/c most mural painters have not worked during the pandemic, people are tagging over these old murals so that new murals will be commissioned. So these taggers are helping, in a way.",4/30/2021 21:34,Month_04 Week 4,4,notice ottawa theory mural painter work pandemic people tag old mural new mural commission tagger help way,notice ottawa too theory most mural painter not_work pandemic people tag over old mural new mural will commission tagger help way
1.39E+18,"ICYMI: Over the last year, did you see the Ultimate Frisbee team always training at McKellar Park? 

Their commitment is inspiring, and they’re always vigilant of pandemic rules. Read their story here:

#NHS #Ottawa #Kitchissippi 

https://t.co/3F43u4Z8Yr",4/30/2021 21:30,Month_04 Week 4,4,icymi last year see ultimate frisbee team always training mckellar park commitment inspire theyre always vigilant pandemic rule read story,icymi over last year see ultimate frisbee team always training mckellar park commitment inspire always vigilant pandemic rule read story
1.39E+18,"Thank you for caring about our community @thali_ottawa 200,000 free meals served to our most vulnerable members during the pandemic!",4/30/2021 21:21,Month_04 Week 4,4,thank care community free meal serve vulnerable member pandemic,thank care community free meal serve most vulnerable member pandemic
1.39E+18,Ottawa approves Red Cross help for New Brunswick amid COVID outbreak at care facility https://t.co/Ad3LgJHlZm,4/30/2021 21:10,Month_04 Week 4,4,ottawa approves red cross help new brunswick amid covid outbreak care facility,ottawa approves red cross help new brunswick amid outbreak care facility
1.39E+18,"@Trinity50436567 @bkives Vaccines are in the freezers. 

Providence hasn’t even been cleared to for Stage Two trials yet.

And according to the NY stock exchange, headquarters are a house in Calgary. 

I’m wondering how soon before the Premier blames Ottawa?
💸💸💸

#CdnPoli #MbPoli #Covid #VaccinesWork",4/30/2021 21:04,Month_04 Week 4,4,vaccine freezer providence hasnt even clear stage two trial accord stock exchange headquarters house calgary wonder soon premier blame ottawa,vaccine freezer providence not_even clear stage two trial yet accord stock exchange headquarters house calgary wonder soon premier blame ottawa money with wing money with wing money with wing
1.39E+18,"@TimTierney @ottawacity @JimWatsonOttawa The plinths reflects the # of people lost in Ottawa but it's also a memorial for the National Capital. Let's find a non English, non French word for ""scar"" and rename it. The shape is scar like and runs through city. Covid has scarred us. We will live with the mark forever. /4",4/30/2021 21:03,Month_04 Week 4,4,plinth reflect people lose ottawa memorial national capital find non english non french word scar rename shape scar like run city covid scar live mark forever,plinth reflect people lose ottawa also memorial national capital find non english non french word scar rename shape scar like run city scar will live with mark forever
1.39E+18,"COVID Vaccine Administration in Ottawa, to date

Total doses administered:  359,584
First dose:     330,472
Second dose:  29,112

Looking at this past week, total doses provided are down compared to last week's all-time high.  Likely to pick up in May with more vaccines arriving.",4/30/2021 20:51,Month_04 Week 4,4,covid vaccine administration ottawa date total dos administer first dose second dose look past total dos provide compare last time high likely pick vaccine arrive,vaccine administration ottawa date total dos administer first dose second dose look past week total dos provide down compare last week all_time high likely pick with more vaccine arrive
1.39E+18,"@Rush4d @SoMuchZorn @ShawnMenard1 @CapitalWard @NCC_CCN If there is a thing suburban residents of Ottawa are not going to be allowed to get through this pandemic without learning, it's that actual people live downtown. Families with kids &amp; everything.  We are allowed to have nice things that don't exist for the benefit of visitors.",4/30/2021 20:49,Month_04 Week 4,4,thing suburban resident ottawa allow pandemic learn actual people live downtown family kid amp allow nice thing exist benefit visitor,thing suburban resident ottawa not_go allow get pandemic without learn actual people live downtown family with kid amp allow nice thing not_exist benefit visitor
1.39E+18,"🤣 Well played #April well played... 

#Ottawa #COVID19 #pandemic https://t.co/m7et9j9DBA",4/30/2021 20:48,Month_04 Week 4,4,well played well played,roll floor laugh well played well played
1.39E+18,"CNR Health COVID-19: Ford repeats calls for tighter borders; Ontario reports 3,887 new cases; Ottawa's daily count back over 200",4/30/2021 20:46,Month_04 Week 4,4,cnr health covid ford repeat call tighter border ontario report new case ottawa daily count back,cnr health ford repeat call tighter border ontario report new case ottawa daily count back over
1.39E+18,Ottawa approves Red Cross help for New Brunswick amid COVID outbreak at care facility https://t.co/oKJ02RVXc1 https://t.co/7sSfe2nsD1,4/30/2021 20:43,Month_04 Week 4,4,ottawa approves red cross help new brunswick amid covid outbreak care facility,ottawa approves red cross help new brunswick amid outbreak care facility
1.39E+18,@oye_student @CitImmCanada @RomainSchue @JustinTrudeau @MIFI_QC @nadirypatel Students are Following all the guidelines. Mandatory quarantine plus 3-4 times covid test in the entire process. What more can we do? How does the ban on Int. Students travel makes sense? @HCI_Ottawa @fordnation,4/30/2021 20:36,Month_04 Week 4,4,student follow guideline mandatory quarantine plus time covid test entire process ban int student travel make sense,student follow guideline mandatory quarantine plus time test entire process what more can ban int student travel make sense
1.39E+18,"@ottawa_small @cmckenney (1) You are so full of BS, and (2) there's a pandemic going on. You can't throw people out into the street! Every health expert knows that.",4/30/2021 20:35,Month_04 Week 4,4,full pandemic throw people street health expert know,full pandemic cannot_throw people out street health expert know
1.39E+18,"Starting today, all Ottawa residents aged 55+ (born in or before 1966) are eligible to book a COVID-19 vaccine appointment at a community clinic. Thank you for doing your part to slow the spread.

Visit https://t.co/Q2o5g7zDsM or call 1-833-943-3900 to book!",4/30/2021 20:35,Month_04 Week 4,4,start today ottawa resident age born eligible book covid vaccine appointment community clinic thank part slow spread visit call book,start today ottawa resident age born eligible book vaccine appointment community clinic thank part slow spread visit call book
1.39E+18,Ottawa approves Red Cross help for New Brunswick amid COVID outbreak at care facility https://t.co/04avyXTlFj https://t.co/I2BWAaUiuP,4/30/2021 20:31,Month_04 Week 4,4,ottawa approves red cross help new brunswick amid covid outbreak care facility,ottawa approves red cross help new brunswick amid outbreak care facility
1.39E+18,Ottawa approves Red Cross help for New Brunswick amid COVID outbreak at care facility https://t.co/2BHgTOT3Sq https://t.co/fP9C5w55KN,4/30/2021 20:31,Month_04 Week 4,4,ottawa approves red cross help new brunswick amid covid outbreak care facility,ottawa approves red cross help new brunswick amid outbreak care facility
1.39E+18,Ottawa approves Red Cross help for New Brunswick amid COVID outbreak at care facility https://t.co/FNfuV0VmSB,4/30/2021 20:28,Month_04 Week 4,4,ottawa approves red cross help new brunswick amid covid outbreak care facility,ottawa approves red cross help new brunswick amid outbreak care facility
1.39E+18,"Because I think reality matters, despite positive media and public health messaging today in Ottawa, our 7.6% 7 day averaged percent positivity, while down, still reflects an out of control virus, we're full of B117, and our R(t) value of near 1 still too high to control variants",4/30/2021 20:25,Month_04 Week 4,4,think reality matter despite positive medium public health message today ottawa average percent positivity still reflect control virus full value near still high control variant,think reality matter despite positive medium public health message today ottawa day average percent positivity down still reflect out control virus full value near still too high control variant
1.39E+18,"Thanks Dylan! A great boost from the most charitable man in #Ottawa. Appreciate it and very proud of this endeavor &amp; of our generous Community Angels, who are Tradesmen/Tradeswomen who are very excited to help those who have been deeply affected by the #pandemic #supportlocal https://t.co/vcrjuhZ46b",4/30/2021 20:13,Month_04 Week 4,4,thanks dylan great boost charitable man appreciate proud endeavor amp generous community angel tradesman tradeswomen excite help deeply affected,thanks dylan great boost most charitable man appreciate very proud endeavor amp generous community angel who tradesman tradeswomen who very excite help who deeply affected
1.39E+18,Ottawa's rail director says the city's taking steps to make sure pressures from the COVID-19 pandemic and other construction delays don’t set back the delivery of Stage 2 LRT. #OttNews https://t.co/jqRw1HWQmm,4/30/2021 19:53,Month_04 Week 4,4,ottawa rail director say city take step make sure pressure covid pandemic construction delay set back delivery stage lrt,ottawa rail director say city take step make sure pressure pandemic construction delay not_set back delivery stage lrt
1.39E+18,"CNR Health COVID-19: Ford repeats calls for tighter borders; Ontario reports 3,887 new cases; Ottawa’s daily count back over 200 https://t.co/zaPkloWbh7",4/30/2021 19:45,Month_04 Week 4,4,cnr health covid ford repeat call tighter border ontario report new case ottawa daily count back,cnr health ford repeat call tighter border ontario report new case ottawa daily count back over
1.39E+18,@VeraEtches we need vaccines for 18 years and up in hot spots like Toronto is doing. A hot spot is a hot spot be it in Toronto or Ottawa. This virus is hitting the younger adults - this is needed NOW.,4/30/2021 19:44,Month_04 Week 4,4,need vaccine year hot spot like toronto hot spot hot spot toronto ottawa virus hit young adult need,need vaccine year hot spot like toronto hot spot hot spot toronto ottawa virus hit young adult need
1.39E+18,Who’s To Blame For Poor Vaccine Rollout? VOTE | THE BULLDOG #ottnews #ottawa #ottpoli #cdnpoli https://t.co/M5CtTciVH4,4/30/2021 19:43,Month_04 Week 4,4,blame poor vaccine rollout vote bulldog,who blame poor vaccine rollout vote bulldog
1.39E+18,"Ottawa's Carleton University Athletic requires completing ""COVID-19 Screening Form Fitness Swims"" before each swim.

This is basically one-time health pass - if and when pool opens.

@GovGone @Balacla27914533 @RobAdam74497148 @ProvoGal01

https://t.co/37WRglUBJk https://t.co/RCobc9iKNZ",4/30/2021 19:30,Month_04 Week 4,4,ottawa carleton university athletic require complete covid screen form fitness swim swim basically one time health pas pool open,ottawa carleton university athletic require complete screen form fitness swim swim basically one_time health pas when pool open
1.39E+18,Hamilton friends!!! Covid shots available at upper Ottawa and fennel rexall! Book your waitlist spot!,4/30/2021 19:25,Month_04 Week 4,4,hamilton friend covid shot available upper ottawa fennel rexall book waitlist spot,hamilton friend shot available upper ottawa fennel rexall book waitlist spot
1.39E+18,Parents burning out as pandemic drags on - https://t.co/9tM0OVWUJr: Some Ottawa parents say they're struggling to keep up with the demands of their own jobs while also trying to support their children's online learning. https://t.co/v3W7ydj2Vi #canada #guestpost #canadanews https://t.co/V2mP2jJ3pg,4/30/2021 19:19,Month_04 Week 4,4,parent burning pandemic drag ottawa parent say struggle keep demand job try support child online learn,parent burning out pandemic drag ottawa parent say struggle keep with demand job also try support child online learn
1.39E+18,"Fighting Stigma :  Ottawa residents 55 and older can book COVID-19 vaccine appointments Friday: 'I cry on the way home': Ottawa health-care workers describe situation in ICUs ... will not be accepted at community clinics, even at the end of the day. https://t.co/VFex9MDBoJ",4/30/2021 19:17,Month_04 Week 4,4,fight stigma ottawa resident old book covid vaccine appointment friday cry way home ottawa health care worker describe situation icu accepted community clinic even end,fight stigma ottawa resident old can book vaccine appointment friday cry way home ottawa health_care worker describe situation icu will not_be accepted community clinic even end day
1.39E+18,37% of Ottawa adults have received a vaccine 💉 https://t.co/Ly4ehQCcVg,4/30/2021 19:15,Month_04 Week 4,4,ottawa adult receive vaccine,ottawa adult receive vaccine syringe
1.39E+18,"On the day that @SeattleKraken officially join the NHL, here are the 1919 PCHL @S_Metros. Winners of the 1917 Stanley Cup, the Metropolitans were back in '19 (when another pandemic caused the Cup series to be abandoned) + in 1920, when they lost to the Ottawa Senators. https://t.co/nxbjQR8HHB",4/30/2021 19:05,Month_04 Week 4,4,officially join nhl pchl winner stanley cup metropolitan back pandemic cause cup series abandon lose ottawa senator,day officially join nhl pchl winner stanley cup metropolitan back when another pandemic cause cup series abandon when lose ottawa senator
1.39E+18,"⁦@OntarioPCParty⁩ still playing favs w/ postal codes supporting their party:
“One, as the Ottawa Citizen reported, has Ottawa’s lowest test positivity rate, and is in the riding of Minister of Long-Term Care Dr. Merrillee Fullerton’s riding”
#onpoli https://t.co/nX5m1K1YCh",4/30/2021 19:02,Month_04 Week 4,4,still play favs postal code support party one ottawa citizen report ottawa low test positivity rate rid minister long term care merrillee fullertons rid,still play favs postal code support party one ottawa citizen report ottawa low test positivity rate rid minister long_term care merrillee fullerton rid
1.39E+18,"@Chuck_zw There is no pandemic.

I don't know how people can't see they are not ""failing,"" they are LYING to cover an agenda.

Ford seems to be trying to resist whatever nefarious agenda Ottawa is forcing upon us and I think he's being threatened.",4/30/2021 18:33,Month_04 Week 4,4,pandemic know people see fail lie cover agenda ford seem try resist nefarious agenda ottawa force think threaten,no_pandemic not_know people cannot_see not_fail lie cover agenda ford seem try resist whatever nefarious agenda ottawa force upon think threaten
1.39E+18,"@Thomas_Pannett @Bobby31746055 @drmwarner @CanadianPM @fordnation health-care workers, members of the military, people living in border communities who need to perform everyday functions in Canada, and people Ottawa deems essential to managing the pandemic.

So, I'm just saying we can't stop these people because we need our supply chain. (2/2)",4/30/2021 18:31,Month_04 Week 4,4,health care worker member military people living border community need perform everyday function canada people ottawa deems essential manage pandemic say stop people need supply chain,health_care worker member military people living border community who need perform everyday function canada people ottawa deems essential manage pandemic just say cannot_stop people need supply chain
1.39E+18,"some of the border control measures in place are working
""The two were scheduled to return in April, but Nagar tested positive for COVID-19.""
Separated by India flight ban, Ottawa family desperate to reunite https://t.co/2DEP9BvX7Z",4/30/2021 18:30,Month_04 Week 4,4,border control measure place work two schedule return nagar test positive covid separate india flight ban ottawa family desperate reunite,border control measure place work two schedule return nagar test positive separate india flight ban ottawa family desperate reunite
1.39E+18,"LEEDS GRENVILLE - Leeds Grenville paramedics help Ornge transfer COVID-19 patients to Ottawa-area hospitals

https://t.co/OefTxD2lgT",4/30/2021 18:30,Month_04 Week 4,4,leeds grenville leeds grenville paramedic help ornge transfer covid patient ottawa area hospital,leeds grenville leeds grenville paramedic help ornge transfer patient ottawa_area hospital
1.39E+18,Parents burning out as pandemic drags on - https://t.co/9tM0OVWUJr: Some Ottawa parents say they're struggling to keep up with the demands of their own jobs while also trying to support their children's online learning. https://t.co/6guLECxCwL #canada #guestpost #canadanews https://t.co/leppjudARJ,4/30/2021 18:20,Month_04 Week 4,4,parent burning pandemic drag ottawa parent say struggle keep demand job try support child online learn,parent burning out pandemic drag ottawa parent say struggle keep with demand job also try support child online learn
1.39E+18,Premier renews calls for Ottawa to tighten border rules over variant concerns https://t.co/7HbIAxkd4Z,4/30/2021 18:18,Month_04 Week 4,4,premier renews call ottawa tighten border rule variant concern,premier renews call ottawa tighten border rule over variant concern
1.39E+18,"🇨🇦Canada:  Ottawa’s Montfort Hospital apologizes after Toronto, Ontario, family billed over $1,000 to transport man's body back home, after Covid-19 death https://t.co/7Wz3oicciq via @citynewsottawa",4/30/2021 18:15,Month_04 Week 4,4,canada ottawa montfort hospital apologizes toronto ontario family bill transport man body back home covid death via,Canada canada ottawa montfort hospital apologizes toronto ontario family bill over transport man body back home death via
1.39E+18,@BrentPmb Ottawa is committed to covid zero. Its public here.,4/30/2021 18:04,Month_04 Week 4,4,ottawa commit covid zero public,ottawa commit zero public
