Tweet Id,text,date,Week,Month,text_clean_textual,text_clean_sentiment
1.36E+18,Ottawa hospital says increase in head injuries to babies may be tied to regions across Canada that have been harder hit by COVID-19. https://t.co/LzJf0aU3oA,1/30/2021 1:50,Month_01 Week 4,1,ottawa hospital say increase head injury baby tie region across canada harder hit covid,ottawa hospital say increase head injury baby tie region across canada harder hit
1.36E+18,@chloefountainn Been talking to DR in Ottawa and he was telling me that hôpital r empty and not many covid at all,1/30/2021 1:48,Month_01 Week 4,1,talk ottawa tell hpital empty covid,talk ottawa tell pital empty not_many
1.36E+18,‘This is very good news’: Quebec welcomes Ottawa’s stricter COVID-19 travel requirements https://t.co/wrejspt3Gq,1/30/2021 1:41,Month_01 Week 4,1,good news quebec welcome ottawa stricter covid travelrequirements,very good news quebec welcome ottawa stricter travel requirement
1.36E+18,"It sucks that pandemic responses have and still rely on wishful thinking

It doesn't have to be this way and we don't have to accept harms to people
#COVID19 #canpoli #onpoli #Ottawa

https://t.co/QckvG3X2jR",1/30/2021 1:40,Month_01 Week 4,1,suck pandemic response still rely wishful think way accept harm people,suck pandemic response still rely wishful think not_have way not_have accept harm people
1.36E+18,Five things to know about COVID-19 testing in Ottawa as kids return to school https://t.co/xxG4yuH9Ql,1/30/2021 1:39,Month_01 Week 4,1,five thing know covid test ottawa kid return school,five thing know test ottawa kid return school
1.36E+18,‘Disturbing trend’: Ottawa hospital sees rise in number of babies with severe head injuries during second wave of COVID-19 https://t.co/3HAX0hZ9Oh via @torontostar,1/30/2021 1:37,Month_01 Week 4,1,disturb trend ottawa hospital see rise number baby severe head injury second wave covid via,disturb trend ottawa hospital see rise number baby with severe head injury second wave via
1.36E+18,"Sam, you should know that @VeraEtches is PRO return to school and has been for months.Never reached out out to teachers, only Board. Yet, on Ottawa’s COVID Dashboard, it says ‘stay home.’ Ridicule!No enhanced layers of protection. Probably vying for Williams’ job! #onted #onpoli https://t.co/vvlhn4nGRV",1/30/2021 1:09,Month_01 Week 4,1,sam know pro return school month never reach teacher board ottawa covid dashboard say stay home ridicule enhance layer protection probably vie williams job,sam should know pro return school month never reach out out teacher only board yet ottawa dashboard say stay home ridicule no_enhance layer protection probably vie williams job
1.36E+18,"@StarMotorsOtt  👍
For one Mercedes-Benz dealer in Ottawa, COVID-19 was a catalyst for change - https://t.co/f4sURkPQph - via @drivingdotca",1/30/2021 1:08,Month_01 Week 4,1,one mercedes benz dealer ottawa covid catalyst change via,thumb one mercedes_benz dealer ottawa catalyst change via
1.36E+18,"@esmonde_white @JustinTrudeau I understand Francis, but I haven’t seen my family in 12 months either and I am in Ottawa while my family is in Montreal. We are all doing our part to get rid of this virus and people moving around are not helping!",1/30/2021 1:01,Month_01 Week 4,1,understand francis havent see family month ottawa family montreal part rid virus people move around help,understand francis not_see family month either ottawa family montreal part get rid virus people move around not_help
1.36E+18,@gghamari @JR_Ottawa @DrFullertonMPP @MacLeodLisa who is speaking for #ODSPoverty no increase since you left that portfolio Lisa cutoff monthly covid payment since August. Most PWD 500 discretionary benefits running out. Do we count?  @JohnFraserOS @LucilleCollard @JoelHardenONDP https://t.co/Sn4ScHVudR,1/30/2021 1:00,Month_01 Week 4,1,speak increase left portfolio lisa cutoff monthly covid payment pwd discretionary benefit run count,who speak no_increase since left portfolio lisa cutoff monthly payment since most pwd discretionary benefit run out count
1.36E+18,Ottawa Nurse vaccinated for COVID-19 tests positive #PfizerVaccine #CovidVaccine  https://t.co/CgKks6uUZ6,1/30/2021 0:51,Month_01 Week 4,1,ottawa nurse vaccinate covid test positive,ottawa nurse vaccinate test positive
1.36E+18,The answer is a resounding no: Ottawa is making it tougher for Canadians to travel. But is it doing enough to stop a third wave of COVID-19? https://t.co/w8JAHSpOuB,1/30/2021 0:45,Month_01 Week 4,1,answer resound ottawa make tougher canadian travel enough stop third wave covid,answer resound no_ottawa make tougher canadian travel enough stop third wave
1.36E+18,Ottawa Mission pauses intakes due to COVID-19 outbreak | CBC News https://t.co/NrYahvYZQc #ottcity #ottnews #ottawa #homeless #houseless,1/30/2021 0:19,Month_01 Week 4,1,ottawa mission pause intake due covid outbreak cbc news,ottawa mission pause intake due outbreak cbc news
1.36E+18,"@MariekeWalsh It makes no sense, you fly from the UK to Toronto stay In a hotel for 4 days then catch the next flight to Ottawa stay in a hotel for 4 days. Now that's 2 flights and two places to pick up and two places to spread the covid.  How does that help?

It's new math.",1/30/2021 0:16,Month_01 Week 4,1,make sense fly toronto stay hotel catch next flight ottawa stay hotel flight two place pick two place spread covid help new math,make no_sense fly toronto stay hotel day catch next flight ottawa stay hotel day flight two place pick two place spread help new math
1.36E+18,"Airlines suspending certain flights, Ottawa introducing quarantine hotel stays to discourage travel | CBC News https://t.co/kXxMfA3dVY #cdnpoli #COVID",1/30/2021 0:15,Month_01 Week 4,1,airline suspend certain flight ottawa introduce quarantine hotel stay discourage travel cbc news,airline suspend certain flight ottawa introduce quarantine hotel stay discourage travel cbc news
1.36E+18,"The mission is temporarily closed due to covid-19 outbreak!
🙁😔

#Ottawa #ottcity
https://t.co/tkzADr2vij",1/30/2021 0:12,Month_01 Week 4,1,mission temporarily close due covid outbreak,mission temporarily close due outbreak slightly frown face pensive face
1.36E+18,"@Stockwell_Day @Alex_Ottawa @CBCNews @CTVNews It seems like you people are not aware of the pandemic. I know, there is so much happening in the world so you may have missed the fact that 2.2 million people are now dead 💀 so far compared with a bad flu season of 600000. Vaccine supply chain rigged, mutations of virus strain",1/30/2021 0:08,Month_01 Week 4,1,seem like people aware pandemic know much happen world miss fact million people dead far compare bad flu season vaccine supply chain rig mutation virus strain,seem like people not_aware pandemic know much happen world miss fact million people dead skull far compare with bad flu season vaccine supply chain rig mutation virus strain
1.36E+18,"Pfizer COVID-19 vaccine delays are longer than expected, Ottawa says /via @globeandmail https://t.co/K9IDWxWUVd",1/30/2021 0:03,Month_01 Week 4,1,pfizer covid vaccine delay longer expect ottawa say via,pfizer vaccine delay longer expect ottawa say via
1.36E+18,‘Disturbing trend’: Ottawa hospital sees rise in number of babies with severe head injuries during second wave of COVID-19 - https://t.co/NTFTQK9IV3 https://t.co/WVSxW82jrL,1/30/2021 0:00,Month_01 Week 4,1,disturb trend ottawa hospital see rise number baby severe head injury second wave covid,disturb trend ottawa hospital see rise number baby with severe head injury second wave
1.36E+18,@ArroPark @S_Maxx5000 Probably not even opening the ice trail to keep people away another covid shutdown ... it’s been double digit minus temps  ... The Ottawa canal has over 30 cm of ice and is open for skating,1/29/2021 23:56,Month_01 Week 4,1,probably even opening ice trail keep people away covid shutdown double digit minus temp ottawa canal ice open skate,probably not_even opening ice trail keep people away another shutdown double digit minus temp ottawa canal over ice open skate
1.36E+18,"Expect more cases of COVID-19 when schools reopen as testing ramps up, says Ottawa Medical Officer of Health https://t.co/fwC8A1X9EM https://t.co/TIV1kJOrbg",1/29/2021 23:54,Month_01 Week 4,1,expect case covid school reopen test ramp say ottawa medical officer health,expect more case when school reopen test ramp say ottawa medical officer health
1.36E+18,"@CBCOttawa Not for “Ottawa” , for the money Ottawa has lost as a result of the pandemic. Gross",1/29/2021 23:50,Month_01 Week 4,1,ottawa money ottawa lose result pandemic gross,not_for ottawa money ottawa lose result pandemic gross
1.36E+18,"What a difference in tone between the AB and BC COVID updates. In BC, it’s Bonnie Henry at the podium alone. No politicians posturing, no blaming Ottawa/Trudeau for the vaccine delay issues. Instead, Henry aims to instil confidence that the vaccine program will be on track soon.",1/29/2021 23:48,Month_01 Week 4,1,difference tone covid update bonnie henry podium alone politician posturing blame ottawa trudeau vaccine delay issue instead henry aim instil confidence vaccine program track soon,what difference tone update bonnie henry podium alone no_politician posturing no_blame ottawa trudeau vaccine delay issue instead henry aim instil confidence vaccine program will track soon
1.36E+18,"Expect more cases of COVID-19 when schools reopen as testing ramps up, says Ottawa Medical Officer of Health, via @OttawaCitizen https://t.co/MDEQUQvKje",1/29/2021 23:41,Month_01 Week 4,1,expect case covid school reopen test ramp say ottawa medical officer health via,expect more case when school reopen test ramp say ottawa medical officer health via
1.36E+18,More blame game from Kenney - says Ottawa should have magically enabled vaccine production last February when Covid was discovered. Uh huh. #AbLeg  #COVID19AB,1/29/2021 23:36,Month_01 Week 4,1,blame game kenney say ottawa magically enable vaccine production last covid discover huh,more blame game kenney say ottawa should magically enable vaccine production last when discover huh
1.36E+18,We are literally in the middle of a global pandemic with a stay-at-home order and teens are still hanging out at the Rideau Centre. #ottawa,1/29/2021 23:31,Month_01 Week 4,1,literally middle global pandemic stay home order teen still hang rideau centre,literally middle global pandemic with stay_at_home order teen still hang out rideau centre
1.36E+18,‘This is very good news’: Quebec welcomes Ottawa’s stricter COVID-19 travel requirements https://t.co/eGx9PzLrk5,1/29/2021 23:30,Month_01 Week 4,1,good news quebec welcome ottawa stricter covid travelrequirements,very good news quebec welcome ottawa stricter travel requirement
1.36E+18,Key COVID-19 numbers in the Ottawa area today | CBC News https://t.co/BaozEBXExT,1/29/2021 23:28,Month_01 Week 4,1,key covid number ottawa area today cbc news,key number ottawa area today cbc news
1.36E+18,Thank you @ctvottawa for providing us with awesome free movies during this awful pandemic time. ☺️ #CTV #Ottawa #CaptainAmerica https://t.co/EEpwGhQ4EA,1/29/2021 23:26,Month_01 Week 4,1,thank provide awesome free movie awful pandemic time,thank provide with awesome free movie awful pandemic time smile face selector
1.36E+18,"COVID Update #51: Bell, let’s talk about how you profit from prisoners and their families - Joel Harden, MPP for Ottawa Centre https://t.co/nLuKVBe5kv",1/29/2021 23:26,Month_01 Week 4,1,covid update bell talk profit prisoner family joel harden mpp ottawa centre,update bell talk profit prisoner family joel harden mpp ottawa centre
1.36E+18,‘Disturbing trend’: Ottawa hospital sees rise in number of babies with severe head injuries during second wave of COVID-19 https://t.co/dHAhtoY5ty,1/29/2021 23:24,Month_01 Week 4,1,disturb trend ottawa hospital see rise number baby severe head injury second wave covid,disturb trend ottawa hospital see rise number baby with severe head injury second wave
1.36E+18,"Incredible organization. Incredible work. The pandemic has amplified #SGBV issues and situations. Passionate about helping your community, take a look. Want to help?  #ottawa #endsgbv https://t.co/3KJWiktfw5",1/29/2021 23:18,Month_01 Week 4,1,incredible organization incredible work pandemic amplify issue situation passionate help community take look help,incredible organization incredible work pandemic amplify issue situation passionate help community take look want help
1.36E+18,"""Alberta is facing a mental health crisis..."" @jkenney 
IT'S A GLOBAL PANDEMIC. We've all been touched by it. Pointing fingers at Ottawa is just petty. 
#COVID19AB #abpoli",1/29/2021 23:14,Month_01 Week 4,1,alberta face mental health crisis global pandemic touch point finger ottawa petty,alberta face mental health crisis global pandemic touch point finger ottawa just petty
1.36E+18,So the pharma companies are changing vaccine shipment amounts to Canada for various reasons. We're not the only country facing a shortage. It's a GLOBAL pandemic. Frustrating? YES! We all miss normal...but how is this Ottawa's fault?  #COVID19AB #abpoli,1/29/2021 23:11,Month_01 Week 4,1,pharma company change vaccine shipment amount canada various reason country face shortage global pandemic frustrate yes miss normal ottawa fault,pharma company change vaccine shipment amount canada various reason not_the only country face shortage global pandemic frustrate yes miss normal ottawa fault
1.36E+18,"LISTEN: ""It shows you, ultimately the lack of resilience of our social services.""

Coun. Mathieu Fleury says all shelters have put a pause on taking in new clients because of COVID. The jail hostel and the Patro d'Ottawa on Coburg are being used for additional space. #ottnews https://t.co/KUaR5dk2gP",1/29/2021 23:08,Month_01 Week 4,1,listen show ultimately lack resilience social service coun mathieu fleury say shelter put pause take new client covid jail hostel patro ottawa coburg use additional space,listen show ultimately lack resilience social service coun mathieu fleury say shelter put pause take new client jail hostel patro ottawa coburg use additional space
1.36E+18,@gghamari @JR_Ottawa @MacLeodLisa who is speaking for #ODSPoverty no increase since you left that portfolio Lisa cutoff monthly covid payment since August. Most PWD 500 discretionary benefits running out. Do we count?  @JohnFraserOS @LucilleCollard @JoelHardenONDP https://t.co/5bRVnRvrc8,1/29/2021 23:06,Month_01 Week 4,1,speak increase left portfolio lisa cutoff monthly covid payment pwd discretionary benefit run count,who speak no_increase since left portfolio lisa cutoff monthly payment since most pwd discretionary benefit run out count
1.36E+18,"""Winter-weary Canadians eyeing a vacation were told to spike travel plans Friday as Ottawa cancelled flights to popular sun destinations, ordered all arrivals to test for COVID-19, and swallow hefty quarantine costs."" https://t.co/c1HTvZRr09",1/29/2021 22:36,Month_01 Week 4,1,winter weary canadian eye vacation told spike travel plan friday ottawa cancel flight popular sun destination order arrival test covid swallow hefty quarantine cost,winter_weary canadian eye vacation told spike travel plan friday ottawa cancel flight popular sun destination order arrival test swallow hefty quarantine cost
1.36E+18,Seniors are still dying at LTC homes. Staffers there are also getting sick and dying. Someone in Ottawa better get their shit together and fix this NOW...the mental health crisis will be worse than the pandemic and I'm afraid violence will follow.,1/29/2021 22:34,Month_01 Week 4,1,senior still die ltc home staffer sick die ottawa well shit fix mental health crisis bad pandemic afraid violence follow,senior still die ltc home staffer also get sick die ottawa well get shit fix mental health crisis will bad pandemic afraid violence will follow
1.36E+18,"@EDenhoff The UCP modus-operandi: when the people start realizing UCP policies are pilfering public funds (throwing unaccounted $billions at oil companies, commandeering public pensions, failure to respond to COVID appropriately, etc), distract the public by blaming Ottawa for everything.",1/29/2021 22:34,Month_01 Week 4,1,ucp modus operandi people start realize ucp policy pilfer public fund throw unaccounted billion oil company commandeer public pension failure respond covid appropriately etc distract public blame ottawa,ucp modus_operandi when people start realize ucp policy pilfer public fund throw unaccounted billion oil company commandeer public pension failure respond appropriately etc distract public blame ottawa
1.36E+18,"""No goodwill"" these days in the House of Commons, Janyce McGregor on Ottawa afternoon show political panel. So, a pandemic rages and no co-operation -- not auspicious.",1/29/2021 22:30,Month_01 Week 4,1,goodwill house common janyce mcgregor ottawa afternoon show political panel pandemic rage operation auspicious,no_goodwill day house common janyce mcgregor ottawa afternoon show political panel pandemic rage no_co_operation not_auspicious
1.36E+18,"https://t.co/Y4jxl81IPc Five things to know about COVID-19 testing in Ottawa as kids r...
https://t.co/pFe6QtOzCE",1/29/2021 22:29,Month_01 Week 4,1,five thing know covid test ottawa kid,five thing know test ottawa kid
1.36E+18,"NEW: Five things to know about COVID-19 testing in Ottawa as kids return to school #ottnews 

https://t.co/3px2jUGTuC",1/29/2021 22:29,Month_01 Week 4,1,new five thing know covid test ottawa kid return school,new five thing know test ottawa kid return school
1.36E+18,@MerlinofCanada Well duh! I mean we can't have Ontario beating us in COVID cases. Do you really want Toronto or Ottawa to win? Heck no! We're number one! Wooohooo...cough!,1/29/2021 22:28,Month_01 Week 4,1,well duh mean ontario beating covid case really toronto ottawa win heck number one wooohooo cough,well duh mean cannot_have ontario beating case really want toronto ottawa win heck no_we number one wooohooo cough
1.36E+18,"@brrittannyh and surly the UCP can use some of that 675M they left on the table, from Ottawa - meant for COVID-19 mitigation?",1/29/2021 22:11,Month_01 Week 4,1,surly ucp use left table ottawa meant covid mitigation,surly ucp can use left table ottawa meant mitigation
1.36E+18,"Starting Saturday, February 20th, 2021, SASC Ottawa will be kicking off our volunteer training! Due to COVID-19 restrictions, Training will be held on ZOOM.

To register, please email training@sascottawa.com https://t.co/VAFDRRSsw7",1/29/2021 21:53,Month_01 Week 4,1,start saturday sasc ottawa kick volunteer training due covid restriction training held zoom register please email training,start saturday sasc ottawa will kick off volunteer training due restriction training will held zoom register please email training
1.36E+18,This is a national disgrace. And it falls at the feet of @JimWatsonOttawa. It will be -20 in Ottawa tonight. Would you like to a.) freeze to death or b.) risk COVID? https://t.co/N6xRHd6CHH,1/29/2021 21:52,Month_01 Week 4,1,national disgrace fall foot ottawa tonight like freeze death risk covid,national disgrace fall foot will ottawa tonight would like freeze death risk
1.36E+18,Ottawa epidemiologist feeling good about current COVID-19 vaccines standing up to U.K. variant https://t.co/GAkcAilvXF https://t.co/ximR1cCRUr,1/29/2021 21:52,Month_01 Week 4,1,ottawa epidemiologist feel good current covid vaccine stand variant,ottawa epidemiologist feel good current vaccine stand variant
1.36E+18,Ottawa's COVID-19 Testing Taskforce insists assessment centres will have capacity to test kids for COVID-19 as schools reopen for in-person learning next week. #ottnews https://t.co/cYPqHbCqnl,1/29/2021 21:52,Month_01 Week 4,1,ottawa covid test taskforce insists assessment centre capacity test kid covid school reopen person learn next,ottawa test taskforce insists assessment centre will capacity test kid school reopen in_person learn next week
1.36E+18,Crowded shelters are seeing COVID outbreaks in Ottawa. https://t.co/30GsKVkObo,1/29/2021 21:46,Month_01 Week 4,1,crowd shelter see covid outbreak ottawa,crowd shelter see outbreak ottawa
1.36E+18,"It's been a year now since a Housing Emergency was declared in our City. At least 2,500 households in Ottawa are at risk of eviction because they haven’t been able to pay their rent during the pandemic. 
Sign and share this petition here: https://t.co/VpsF9qDJrr https://t.co/07aeuRvit9",1/29/2021 21:33,Month_01 Week 4,1,year housing emergency declare city least household ottawa risk eviction havent able pay rent pandemic sign share petition,year since housing emergency declare city least household ottawa risk eviction not_be able pay rent pandemic sign share petition
1.36E+18,"NEWS UPDATE with @KeriFerg
#Peterborough Public Health reports its eighth #COVID-19 death; Ottawa announces new #travel restrictions; the new Canadian Canoe Museum is a step closer to becoming a reality; 7 day regional weather outlook.
Watch: https://t.co/sGjJ7h152L",1/29/2021 21:32,Month_01 Week 4,1,news update public health report eighth death ottawa announces new restriction new canadian canoe museum step closer become reality regional weather outlook watch,news update with public health report eighth death ottawa announces new restriction new canadian canoe museum step closer become reality day regional weather outlook watch
1.36E+18,"Ontario, Ottawa closing COVID travel loopholes https://t.co/A2Cr2LJFA6 via @bayobserver #Hamont #BurlON #DougFord #JustinTrudeau #FlightBan #Quarantine https://t.co/W39vBoHPVR",1/29/2021 21:30,Month_01 Week 4,1,ontario ottawa closing covid travel loophole via,ontario ottawa closing travel loophole via
1.36E+18,@elisevonscheel @CBCAlerts There goes the COVID rate in Alberta. Now they’ll blame ottawa again and ask for help.,1/29/2021 21:21,Month_01 Week 4,1,covid rate alberta theyll blame ottawa ask help,rate alberta will blame ottawa again ask help
1.36E+18,"Today marks one year since Ottawa City Council declared a Housing and Homelessness Emergency in the city. 1,900 people stay in shelters every night, and at least 2,500 households are at risk of eviction due to COVID-19. https://t.co/ZVK4dGNnqe",1/29/2021 21:18,Month_01 Week 4,1,today mark one year ottawa city council declare housing homelessness emergency city people stay shelter night least household risk eviction due covid,today mark one year since ottawa city council declare housing homelessness emergency city people stay shelter night least household risk eviction due
1.36E+18,"Santosh Baral, a nurse working at a long-term care facility in Ottawa, says he's tested positive for COVID-19 weeks after getting his second dose of the Pfizer-BioNTech vaccine. (Submitted by Santosh Baral)
https://t.co/u2hskFgYdW",1/29/2021 21:15,Month_01 Week 4,1,santosh baral nurse work long term care facility ottawa say test positive covid second dose pfizer biontech vaccine submit santosh baral,santosh baral nurse work long_term care facility ottawa say test positive week get second dose pfizer_biontech vaccine submit santosh baral
1.36E+18,"@AHS_media @jkenney Odds are 10000 to 1 Kenney will whine about Ottawa today at covid update. Most say, that’s unfair cuz Kenney whining about Ottawa is a given.",1/29/2021 21:15,Month_01 Week 4,1,odds kenney whine ottawa today covid update say thats unfair cuz kenney whine ottawa give,odds kenney will whine ottawa today update most say unfair cuz kenney whine ottawa give
1.36E+18,@DavidHainswort6 @caninesrmysoul @patgagnon_75 @IshatReza @JustinTrudeau The moment the pandemic hit my MP ran to Saskatchewan and hugged a pipeline; why is my Ottawa MP hugging a pipeline in Saskatchewan when we couldn't get Covid testing in his district???,1/29/2021 21:10,Month_01 Week 4,1,moment pandemic hit ran saskatchewan hug pipeline ottawa hug pipeline saskatchewan covid test district,moment pandemic hit ran saskatchewan hug pipeline why ottawa hug pipeline saskatchewan when could not_get test district
1.36E+18,"Canada - The Ottawa-Carleton Detention Centre is unable to follow mandated COVID-19 protocols. It should free people who aren't dangerous, through temporary absences and compassionate or medical release. https://t.co/3EPw5pfcuG",1/29/2021 21:10,Month_01 Week 4,1,canada ottawa carleton detention centre unable follow mandate covid protocol free people dangerous temporary absence compassionate medical release,canada ottawa_carleton detention centre unable follow mandate protocol should free people who not_dangerous temporary absence compassionate medical release
1.36E+18,"Ottawa community calls for better school #ventilation, smaller classes to ensure physical distancing, more #COVID testing &amp;  tracing, and paid leave for families to self-isolate. https://t.co/DgZHn82v7u",1/29/2021 21:03,Month_01 Week 4,1,ottawa community call well school small class ensure physical distance test amp trace paid leave family self isolate,ottawa community call well school small class ensure physical distance more test amp trace paid leave family self_isolate
1.36E+18,"@CMOH_Alberta Hopefully help for schools. Outbreaks in 300 schools. 593 covid cases in schools. Schools closed, classes sent home. Ottawa sending another $1B to provinces for schools. Not sure how the $260M AB got in September was spent. (Sure Kenney will thank Ottawa today 😂😂😂😂😂)",1/29/2021 21:02,Month_01 Week 4,1,hopefully help school outbreak school covid case school school close class sent home ottawa send province school sure spent sure kenney thank ottawa today,hopefully help school outbreak school case school school close class sent home ottawa send another province school not_sure get spent sure kenney will thank ottawa today face with tear joy face with tear joy face with tear joy face with tear joy face with tear joy
1.36E+18,"This weekend Ottawa Valley residents can tune in to an interview with our Bishop @SHANEADPARKER on @yourtvov (Cogeco channel 12, HD channel 700). The episode of ""In Conversation With"" focuses on what COVID has taught us &amp; changed how the Church connects. @brambuj @OttawaAnglican https://t.co/YgtwL135Ny",1/29/2021 21:00,Month_01 Week 4,1,weekend ottawa valley resident tune interview bishop cogeco channel channel episode conversation focus covid taught amp change church connects,weekend ottawa valley resident can tune interview with bishop cogeco channel channel episode conversation with focus what taught amp change church connects
1.36E+18,"@SteveClarkPC I thought you were in charge of housing?
When will this money be invested?
Over how many years?
Is this money part of the covid relief money from Ottawa?
Transparency now.",1/29/2021 21:00,Month_01 Week 4,1,thought charge housing money invest year money part covid relief money ottawa transparency,thought charge housing when will money invest over many year money part relief money ottawa transparency
1.36E+18,"Winter-weary Canadians eyeing a vacation were told to spike travel plans Friday as Ottawa cancelled flights to popular sun destinations, ordered all arrivals to test for COVID-19, and swallow hefty quarantine costs.
Details on new rules from: @cszklarski: https://t.co/lCYQuA99P6",1/29/2021 20:40,Month_01 Week 4,1,winter weary canadian eye vacation told spike travel plan friday ottawa cancel flight popular sun destination order arrival test covid swallow hefty quarantine cost detail new rule,winter_weary canadian eye vacation told spike travel plan friday ottawa cancel flight popular sun destination order arrival test swallow hefty quarantine cost detail new rule
1.36E+18,"@FMWC_Ottawa presents @DrMarla ""Osteoporosis Management in 2021: Fragility Fractures and COVID-19 Pandemic"" on February 4 at 7 pm, moderated by our own @bev_ajohnson https://t.co/Df68OIhP15",1/29/2021 20:39,Month_01 Week 4,1,present osteoporosis management fragility fracture covid pandemic moderate,present osteoporosis management fragility fracture pandemic moderate
1.36E+18,"As we prepare to wrap up the work week and head into the weekend, as Ottawa-Vanier elected officials we had our weekly zoom to connect and coordinate with all the different announcements as we have since the beginning of the pandemic. https://t.co/HCJblE9pL6",1/29/2021 20:38,Month_01 Week 4,1,prepare wrap work head weekend ottawa vanier elect official weekly zoom connect coordinate different announcement begin pandemic,prepare wrap work week head weekend ottawa_vanier elect official weekly zoom connect coordinate with different announcement since begin pandemic
1.36E+18,"@CNN Great news from Ottawa!!! These stricter measures will help keep this pandemic under control. Those of you pissing and moaning, you can all be free again soon. Suck it up.",1/29/2021 20:25,Month_01 Week 4,1,great news ottawa stricter measure help keep pandemic control piss moan free soon suck,great news ottawa stricter measure will help keep pandemic under control piss moan can free again soon suck
1.36E+18,"Boarding for Ottawa. Will chat when I get home. By the way, nothing re Covid!!  Emirates check in Dubai requested my negative Covid test. No one asked me upon arrival in Pearson!  Again!!",1/29/2021 20:17,Month_01 Week 4,1,boarding ottawa chat home way nothing covid emirate check dubai request negative covid test one ask arrival pearson,boarding ottawa will chat when get home way nothing emirate check dubai request test no_one ask upon arrival pearson again
1.36E+18,"The “Premier of Toronto” @fordnation announces COVID screening of int’l travellers entering Toronto’s Pearson Airport. No word from him about int’l travellers landing at airports in Windsor, London, nor Ottawa. #Onpoli",1/29/2021 20:14,Month_01 Week 4,1,premier toronto announces covid screen intl traveller enter toronto pearson airport word intl traveller land airport windsor london ottawa,premier toronto announces screen int traveller enter toronto pearson airport no_word int traveller land airport windsor london nor ottawa
1.36E+18,"Pfizer COVID-19 vaccine delays are longer than expected, Ottawa says - The Globe and Mail https://t.co/loRiVVpWMu via @nuzzel",1/29/2021 20:13,Month_01 Week 4,1,pfizer covid vaccine delay longer expect ottawa say globe mail via,pfizer vaccine delay longer expect ottawa say globe mail via
1.36E+18,"It's kind of ridiculous for Wolf to be accusing media of discussing anything other than Ottawa's vaccine screwup....

....while Alberta is trying to get the media to discuss anything other than the 500 things the UCP are currently fucking up, COVID response included. https://t.co/dfDMBqn5D7",1/29/2021 20:11,Month_01 Week 4,1,kind ridiculous wolf accuse medium discuss ottawa vaccine screwup alberta try medium discus thing ucp currently fuck covid response include,kind ridiculous wolf accuse medium discuss anything ottawa vaccine screwup alberta try get medium discus anything thing ucp currently fuck response include
1.36E+18,"Wondering what to do if you get COVID-19? SEOCHC has an emergency plan for you. 

https://t.co/5Xlj2X9D97 

#Ottawa #COVID19 https://t.co/Eo2d2MG2x2",1/29/2021 20:07,Month_01 Week 4,1,wonder covid seochc emergency plan,wonder what get seochc emergency plan
1.36E+18,@TorontoStar @hscoffield It make sense to pay millions to Ottawa VIP  golf club used by politicians as Pandemic Relief but not a dime to poorest of poor.,1/29/2021 20:06,Month_01 Week 4,1,make sense pay million ottawa vip golf club use politician pandemic relief dime poorest poor,make sense pay million ottawa vip golf club use politician pandemic relief not_a dime poorest poor
1.36E+18,"Canadian airlines are suspending certain flights, and Ottawa is introducing quarantine hotel stays, to advance #TravelRestrictions amid pandemic.  https://t.co/6haVQjuxMZ #StayHome #ExploreLocal 👣",1/29/2021 19:59,Month_01 Week 4,1,canadian airline suspend certain flight ottawa introduce quarantine hotel stay advance amid pandemic,canadian airline suspend certain flight ottawa introduce quarantine hotel stay advance amid pandemic footprint
1.36E+18,The COVID-19 vaccine is gradually becoming more available throughout Ottawa. To learn more about The City’s plan to distribute the vaccine visit: https://t.co/E4Ee1o8BKS,1/29/2021 19:48,Month_01 Week 4,1,covid vaccine gradually become available ottawa learn city plan distribute vaccine visit,vaccine gradually become more available throughout ottawa learn more city plan distribute vaccine visit
1.36E+18,"Look at the info yourselves. Lots and lots of covid in schools throughout Canada.

Ottawa gets added to the mix on Monday. 

It's a dumb move on the part of @OttawaHealth 

#ottnews #covid19Ontario #OttCity #ottpoli https://t.co/MNDgxvdU8e",1/29/2021 19:45,Month_01 Week 4,1,look info lot lot covid school canada ottawa add mix monday dumb move part,look info lot lot school throughout canada ottawa get add mix monday dumb move part
1.36E+18,DNA Genotek saliva collection kits will boost COVID-testing efforts. From the Ottawa Business Journal:  https://t.co/Ewf8traIrA,1/29/2021 19:36,Month_01 Week 4,1,dna genotek saliva collection kit boost covid test effort ottawa business journal,dna genotek saliva collection kit will boost covid_testing effort ottawa business journal
1.36E+18,See how OLIP partners are assisting residents in need during COVID-19. #cdnimm #covid19 #ottawa https://t.co/W1o2EsK36Z,1/29/2021 19:32,Month_01 Week 4,1,see olip partner assist resident need covid,see olip partner assist resident need
1.36E+18,"@bronwynnewilton @kinburnsheep No problem! When we get through this pandemic, we'll tour you around next time you're in Ottawa!",1/29/2021 19:31,Month_01 Week 4,1,problem pandemic tour around next time ottawa,no_problem when get pandemic will tour around next time ottawa
1.36E+18,Sponsored: The #pandemic has proven that no digital collaboration tool is a true substitute for in-person engagement. @PRHMLaw’s Conor Cronin offers a 2021 innovation challenge for #Ottawa’s #techsector.,1/29/2021 19:30,Month_01 Week 4,1,sponsor proven digital collaboration tool true substitute person engagement conor cronin offer innovation challenge,sponsor proven no_digital collaboration tool true substitute in_person engagement conor cronin offer innovation challenge
