Tweet Id,text,date,Week,Month,text_clean_textual,text_clean_sentiment
1.38E+18,"@margssister @frugalfrivolous @the_gunnshow My daughter lives in Ottawa before the pandemic hit There were
rolling teacher strikes all the time.  Doug Ford is just as bad.",3/31/2021 23:05,Month_03 Week 4,3,daughter life ottawa pandemic hit roll teacher strike time doug ford bad,daughter life ottawa pandemic hit roll teacher strike time doug ford just bad
1.38E+18,@fordnation Except in the City of Ottawa which you are leaving twisting in the wind.  NO VACCINE SUPPLY SO NO VACCINE APPOINTMENTS.  FIX THIS NOW.,3/31/2021 23:04,Month_03 Week 4,3,city ottawa leave twist wind vaccine supply vaccine appointment fix,except city ottawa leave twist wind no_vaccine supply no_vaccine appointment fix
1.38E+18,@fordnation Was in General Hillier who decided that the City of Ottawa will be short changed its supply of vaccine?  Why are there ZERO appointments to be had in Ottawa. FIX THIS NOW.,3/31/2021 23:03,Month_03 Week 4,3,general hillier decide city ottawa short change supply vaccine zero appointment ottawa fix,general hillier who decide city ottawa will short change supply vaccine why zero appointment ottawa fix
1.38E+18,@DramaticCripple I’m so surprised she hasn’t gotten really sick.  Especially with 3 variants of the virus in Ottawa.,3/31/2021 23:02,Month_03 Week 4,3,surprised hasnt gotten really sick especially variant virus ottawa,surprised not_gotten really sick especially with variant virus ottawa
1.38E+18,"Ottawa, province to kick in millions to help fund new vaccine manufacturing facility in Toronto https://t.co/9lykzhJrVe via @torontostar",3/31/2021 22:56,Month_03 Week 4,3,ottawa province kick million help fund new vaccine manufacturing facility toronto via,ottawa province kick million help fund new vaccine manufacturing facility toronto via
1.38E+18,Sanofi to build $925-million Toronto flu vaccine facility with joint investment from Ottawa and Ontario /via @globeandmail https://t.co/bYoW3uNyh5,3/31/2021 22:50,Month_03 Week 4,3,sanofi build million toronto flu vaccine facility joint investment ottawa ontario via,sanofi build million toronto flu vaccine facility with joint investment ottawa ontario via
1.38E+18,"@JR_Ottawa Come on! You can’t blame the feds for everything! They did not double book vaccine appointments, they did not roll out vaccines unevenly across the province and they are not the ones who didn’t include primary care physicians in the vaccine distribution process!",3/31/2021 22:42,Month_03 Week 4,3,come blame fed double book vaccine appointment roll vaccine unevenly across province one didnt include primary care physician vaccine distribution process,come cannot_blame fed not_double book vaccine appointment not_roll out vaccine unevenly across province not_the one who not_include primary care physician vaccine distribution process
1.38E+18,"Ottawa, province to kick in millions to help fund new vaccine manufacturing facility in Toronto | The Star - https://t.co/coO6w4xFNg via @shareaholic",3/31/2021 22:41,Month_03 Week 4,3,ottawa province kick million help fund new vaccine manufacturing facility toronto star via,ottawa province kick million help fund new vaccine manufacturing facility toronto star via
1.38E+18,"@CFRAOttawa The irony of travelling to Toronto, from Ottawa, in a pandemic and a possible provincial wide lockdown, to look at the city you already live in ... Sigh, such are us humans....",3/31/2021 22:34,Month_03 Week 4,3,irony travel toronto ottawa pandemic possible provincial wide lockdown look city live sigh human,irony travel toronto ottawa pandemic possible provincial wide lockdown look city already live sigh human
1.38E+18,Why aren't residents of Ottawa receiving their fair share of #COVID19 vaccine doses from @fordnation? New appointments in #ottcity are stalled while Toronto can continue to expand eligibility. Why is Ottawa always a second thought for this government? #OttawaWantsIn https://t.co/76oRJXnCAY,3/31/2021 22:34,Month_03 Week 4,3,resident ottawa receive fair share vaccine dos new appointment stall toronto continue expand eligibility ottawa always second thought government,why not_resident ottawa receive fair share vaccine dos new appointment stall toronto can continue expand eligibility why ottawa always second thought government
1.38E+18,"@fordnation Toronto getting a lot more than other areas.  How many people in Ottawa 70 and over booked appointments in the last few days?  

ZERO NO VACCINE !!!",3/31/2021 22:31,Month_03 Week 4,3,toronto lot area people ottawa book appointment last zero vaccine,toronto get lot more area many people ottawa over book appointment last few day zero no_vaccine
1.38E+18,"Ottawa Public Health is reporting 117 more people in Ottawa have tested positive for COVID-19, marking a full week of daily case counts in the triple digits.​  https://t.co/2dLXBnXv5e",3/31/2021 22:30,Month_03 Week 4,3,ottawa public health reporting people ottawa test positive covid mark full daily case count triple digit,ottawa public health reporting more people ottawa test positive mark full week daily case count triple digit
1.38E+18,Did I hear correctly that a large protest march is being organized against the Trudeau government tomorrow in Ottawa for its failed Covid-19 policies. Meeting point at the front lawn of the Parliament Building. Final destination Prime Minister's residence?,3/31/2021 22:29,Month_03 Week 4,3,hear correctly large protest organize trudeau government tomorrow ottawa fail covid policy meeting point front lawn parliament building final destination prime minister residence,hear correctly large protest organize against trudeau government tomorrow ottawa fail policy meeting point front lawn parliament building final destination prime minister residence
1.38E+18,"COVID-19
·
""This morning
Ontario ICU admissions reach highest point since the start of the pandemic"".  ~Ottawa Citizen.",3/31/2021 22:28,Month_03 Week 4,3,covid morning ontario icu admission reach high point start pandemic ottawa citizen,morning ontario icu admission reach high point since start pandemic ottawa citizen
1.38E+18,"@Balacla27914533 @fordnation @celliottability @JohnTory @JimWatsonOttawa @VeraEtches @epdevilla @Roman_Baber @anthonyfurey @Randall_Denley 100 people avg for 1 million pop. 001 %
I am not anti virus but..What are tests cycled at ? 
30 over produces false positives correct ? Ottawa is what 35-38 ?We have prepared extra beds in Ottawa are they being used ?Just want answers instead of lockdowns They have consequences",3/31/2021 22:21,Month_03 Week 4,3,people avg million pop anti virus test cycle produce false positive correct ottawa prepared extra bed ottawa use answer instead lockdown consequence,people avg million pop not_anti virus what test cycle over produce false positive correct ottawa what prepared extra bed ottawa use just want answer instead lockdown consequence
1.38E+18,"Minister Miller said the fight against COVID-19 is a race against time and the agreements Ottawa has signed with groups like the Saskatoon Tribal Council help beat the clock. 
""Those are all in an effort to move quickly in real time,"" Miller said. #cdnpoli https://t.co/RYZz3cSMuL",3/31/2021 22:17,Month_03 Week 4,3,minister miller say fight covid race time agreement ottawa sign group like saskatoon tribal council help beat clock effort move quickly real time miller say,minister miller say fight against race against time agreement ottawa sign with group like saskatoon tribal council help beat clock effort move quickly real time miller say
1.38E+18,"@AndreeAnn_QC @mini_bubbly a reminder covid deaths are more than just statistics.   condolences to his family, loved ones,  friends and Ottawa foodies",3/31/2021 22:16,Month_03 Week 4,3,reminder covid death statistic condolence family love one friend ottawa foodie,reminder death more just statistic condolence family love one friend ottawa foodie
1.38E+18,"Is Canada turning the corner with Covid? - https://t.co/mvoEgbwfS4

In December, Canada’s Deputy Prime Minister Chrystia Freeland announced a C$1bn (£580m) investment in vaccine agreements. Ottawa had secured seven separate vaccine purchase contracts, she said, enou...",3/31/2021 22:13,Month_03 Week 4,3,canada turn corner covid canada deputy prime minister chrystia freeland announce investment vaccine agreement ottawa secure seven separate vaccine purchase contract say enou,canada turn corner with canada deputy prime minister chrystia freeland announce investment vaccine agreement ottawa secure seven separate vaccine purchase contract say enou
1.38E+18,"2/I don't recall a time in Ottawa when there wasn't a periodic news story about overcrowded hospitals. If this is a staffing issue, @OttawaHealth has no one but themselves to blame for carrying on with test/trace/isolate for a low IFR endemic virus.
https://t.co/xXUIHSIl13",3/31/2021 22:12,Month_03 Week 4,3,recall time ottawa periodic news story overcrowd hospital staff issue one blame carry test trace isolate low ifr endemic virus,not_recall time ottawa when not_a periodic news story overcrowd hospital staff issue no_one blame carry with test trace isolate low ifr endemic virus
1.38E+18,Toronto is about to lower its vaccination appointments to 60-year-olds; meanwhile COVID-hotspot Ottawa (about to to go into grey zone because of skyrocketing cases) hasn't been able to get through 70s yet because of lack of vaccine. @fordnation,3/31/2021 22:11,Month_03 Week 4,3,toronto low vaccination appointment year old meanwhile covid hotspot ottawa grey zone skyrocket case able lack vaccine,toronto low vaccination appointment year_olds meanwhile covid_hotspot ottawa grey zone skyrocket case not_be able get yet lack vaccine
1.38E+18,"@RjHarris15 Ok OTTAWA . I’m sitting at $6,050 I know “WE” can do better and help families in need. Did you know since Covid the @OttawaFoodBank has seen an increase of 300% 😞. Did you know 38% are under 18. Please donate - https://t.co/b2ywdO8Crn @Bgillanders25 @natebehar11 https://t.co/XVkqxdJIBA",3/31/2021 22:10,Month_03 Week 4,3,ottawa sit know well help family need know covid see increase know please donate,ottawa sit know can well help family need know since see increase disappointed face know under please donate
1.38E+18,@fordnation @JustinTrudeau federal vaccine incompetence. Needless death and economic disaster via lockdowns. We need to elect competence into Ottawa.,3/31/2021 22:04,Month_03 Week 4,3,federal vaccine incompetence needle death economic disaster via lockdown need elect competence ottawa,federal vaccine incompetence needle death economic disaster via lockdown need elect competence ottawa
1.38E+18,@MrStache9 Does 1 Ottawa politician deserve a raise during this pandemic Is there 1 politician that needs this raise to pay housing costs and put food on the table Has 1 politician criticized this in HoC or Senate. It's time this stops TAxpayer gets inc ct costs poli gets more $,3/31/2021 22:03,Month_03 Week 4,3,ottawa politician deserve raise pandemic politician need raise pay housing cost put food table politician criticize hoc senate time stop taxpayer inc cost poli,ottawa politician deserve raise pandemic politician need raise pay housing cost put food table politician criticize hoc senate time stop taxpayer get inc cost poli get more
1.38E+18,"i cant believe the amount of whining yall do towards the govt for implimenting covid restrictions. I went downtown (ottawa) for a super quick trip and there were people EVERYWHERE - no masks, no distancing, in groups. No wonder we keep having lockdowns?????????",3/31/2021 21:47,Month_03 Week 4,3,believe amount whine yall towards govt implimenting covid restriction downtown ottawa super quick trip people everywhere mask distance group wonder keep lockdown,cant believe amount whine yall towards govt implimenting restriction downtown ottawa super quick trip people everywhere no_mask no_distance group no_wonder keep lockdown
1.38E+18,"@elizchristy @Sflecce @UnitedWayEO @JR_Ottawa @CHEO Yes I'm talking about the  new payment   btw the citizens living well below the poverty line like those on #ODSP  many have kids  and have not had help during covid they frequently choose between paying rent ,food medications  etc",3/31/2021 21:42,Month_03 Week 4,3,yes talk new payment btw citizen living well poverty line like kid help covid frequently choose pay rent food medication etc,yes talk new payment btw citizen living well below poverty line like many kid not_have help frequently choose pay rent food medication etc
1.38E+18,"""Etches asks province to move Ottawa into 'grey' COVID-19 lockdown | CTV Ottawa""
https://t.co/G5YEgj7y82",3/31/2021 21:39,Month_03 Week 4,3,etches asks province move ottawa grey covid lockdown ctv ottawa,etches asks province move ottawa grey lockdown ctv ottawa
1.38E+18,"@OttawaHealth @jimwatsonOttawa Why does Toronto have so much vaccine that John Tory is begging people to register while residents of Ottawa 75+ cannot book appointments?  According to John Tory, they will lower the age eligibility to 60 ""very soon"".  What's going on?",3/31/2021 21:37,Month_03 Week 4,3,toronto much vaccine john tory beg people register resident ottawa book appointment accord john tory low age eligibility soon,why toronto much vaccine john tory beg people register resident ottawa cannot_book appointment accord john tory will low age eligibility very soon what
1.38E+18,"LISTEN: ""We'd rather rip the Band Aid off. Do it fast and get it over with.""

Mark Kaluski, the Chair of the Ottawa Coalition of Business Improvement Areas, says he'd prefer a full lockdown from the Ford government tomorrow to get COVID under control once and for all. https://t.co/Nub74dN9W4",3/31/2021 21:36,Month_03 Week 4,3,listen rip band aid fast mark kaluski chair ottawa coalition business improvement area say prefer full lockdown ford government tomorrow covid control,listen would rather rip band aid off fast get over with mark kaluski chair ottawa coalition business improvement area say would prefer full lockdown ford government tomorrow get under control
1.38E+18,"@SilentM50905916 @fordnation @JustinTrudeau Irrelevant - Texas is in a country with a much different vaccine picture, and in weather where most activity has moved outdoors due to spring. Lockdowns worked here in Ottawa.  Both times our numbers drove down. And I am not thrilled by them.",3/31/2021 21:31,Month_03 Week 4,3,irrelevant texas country much different vaccine picture weather activity move outdoors due spring lockdown work ottawa time number drove thrill,irrelevant texas country with much different vaccine picture weather where most activity move outdoors due spring lockdown work ottawa time number drove down not_thrill
1.38E+18,@noahg_12 @QCHPresident @DrFullertonMPP @VeraEtches The hospitals in Ottawa have never been over run. It's a simple fact. The current occupancy is how it is this time of year every year. Tell us Noah are you one of the Zero Covid idiots?,3/31/2021 21:30,Month_03 Week 4,3,hospital ottawa never run simple fact current occupancy time year year tell noah one zero covid idiot,hospital ottawa never over run simple fact current occupancy time year year tell noah one zero idiot
1.38E+18,@banreportcards Don't know about the virus and the treatment plant... after treatment the water goes into the Ottawa R.,3/31/2021 21:27,Month_03 Week 4,3,know virus treatment plant treatment water ottawa,not_know virus treatment plant treatment water ottawa
1.38E+18,"As much as I am basking in the afterglow of the convincing win last night, tomorrow is going to be a test. If #Habs are going to separate themselves from the rest of the pack these games against Ottawa have got to be wins. Games in hand only count if you win them.",3/31/2021 21:22,Month_03 Week 4,3,much basking afterglow convincing win last night tomorrow test separate rest pack game ottawa win game hand count win,much basking afterglow convincing win last night tomorrow test separate rest pack game against ottawa get win game hand only count win
1.38E+18,"Ottawa has ""zero"" availability of vaccine appointments for 70+ whereas Toronto has 12,000. Sad for #OttawaHealth 😔",3/31/2021 21:20,Month_03 Week 4,3,ottawa zero availability vaccine appointment toronto sad,ottawa zero availability vaccine appointment whereas toronto sad pensive face
1.38E+18,"Ottawa drive-thru COVID-19 testing site moving back to Coventry Road
#Health #Coronavirus #Covid #OttawaCoronavirusTesting #OttawaCovidTest #OttawaCovidTesting #OttawaDrive_thruTesting #OttawaKidsCovidTesting
https://t.co/6VUSiLPuGR",3/31/2021 21:19,Month_03 Week 4,3,ottawa drive covid test site move back coventry road,ottawa drive_thru test site move back coventry road
1.38E+18,"@JR_Ottawa Is it better than nothing? You drank the kool-aid so quickly. #Ontario needs leadership more than it needs vaccines. Alas, we only have @OntarioPCParty. #covid deaths could have been prevented with a leader but we had @fordnation. #onpoli",3/31/2021 21:18,Month_03 Week 4,3,well nothing drank kool aid quickly need leadership need vaccine ala death prevent leader,well nothing drank kool_aid quickly need leadership more need vaccine ala only death could prevent with leader
1.38E+18,"@garymasonglobe @alanfryermedia Kingston, no single coordination of pharms. 50 thousand dozes. Free for all, many driving down from Ottawa to the region. 22 Mar, sameday allowed for 65 to recv AZ vaccinations, they were fully booked. This was a roll out test. Now on a waiting list. 13 mths isolation.👎",3/31/2021 21:18,Month_03 Week 4,3,kingston single coordination pharms thousand doze free drive ottawa region mar sameday allow recv vaccination fully book roll test wait list mths isolation,kingston no_single coordination pharms thousand doze free many drive down ottawa region mar sameday allow recv vaccination fully book roll out test wait list mths isolation thumb down
1.38E+18,@fordnation rather than lower the age in Toronto to 60+ please send the vaccines down to Ottawa where all of us 70+ who were not able to get an appointment on Monday can get the vaccine.,3/31/2021 21:12,Month_03 Week 4,3,low age toronto please send vaccine ottawa able appointment monday vaccine,rather low age toronto please send vaccine down ottawa where who not_able get appointment monday can get vaccine
1.38E+18,Ottawa's drive-thru COVID-19 testing site is moving back to its original home in the parking lot of RCGT Park. #OttNews https://t.co/yerqvPWCOR,3/31/2021 21:12,Month_03 Week 4,3,ottawa drive covid test site move back original home parking lot rcgt park,ottawa drive_thru test site move back original home parking lot rcgt park
1.38E+18,Ottawa drive-thru COVID-19 testing site heads back to baseball stadium https://t.co/ulT2khhxh5 https://t.co/iW1GzdnK73,3/31/2021 21:11,Month_03 Week 4,3,ottawa drive covid test site head back baseball stadium,ottawa drive_thru test site head back baseball stadium
1.38E+18,@JR_Ottawa So there is no point in trying to get a vaccine appointment since Ontario just doesn't have enough. Great message.,3/31/2021 21:06,Month_03 Week 4,3,point try vaccine appointment ontario enough great message,no_point try get vaccine appointment since ontario just not_have enough great message
1.38E+18,Problems arise at the city of Ottawa takes another step toward vaccinating it's homeless population. https://t.co/KX3aZ1Ye1c #ottnews #homelessness #vaccine #covid https://t.co/FHqDhQlgvC,3/31/2021 21:05,Month_03 Week 4,3,problem arise city ottawa take step toward vaccinate homeless population,problem arise city ottawa take another step toward vaccinate homeless population
1.38E+18,"Ottawa, Ontario to contribute almost half the cost of $925-million @sanofipasteur #influenza vaccine facility in Toronto, by @MariekeWalsh https://t.co/4yuaimMx3a via @globeandmail #cdnhealth #vaccination #FluShot",3/31/2021 21:04,Month_03 Week 4,3,ottawa ontario contribute almost half cost million vaccine facility toronto via,ottawa ontario contribute almost half cost million vaccine facility toronto via
1.38E+18,"Sports games, after-work gatherings, barbecues: these are some of the places COVID-19 is spreading — even outdoors — in Ottawa, Dr. Etches said Wednesday. #OttNews https://t.co/5HumXaCGvB",3/31/2021 20:58,Month_03 Week 4,3,sport game work gathering barbecue place covid spread even outdoors ottawa etches say wednesday,sport game after_work gathering barbecue place spread even outdoors ottawa etches say wednesday
1.38E+18,Is it me or are your priorities are f***** up here Ottawa this is a pandemic you think that uniforms going to stop you from getting it you think that bad like I said throw it at this is war,3/31/2021 20:56,Month_03 Week 4,3,priority ottawa pandemic think uniform stop think bad like say throw war,priority ottawa pandemic think uniform stop get think bad like say throw war
1.38E+18,"Ok OTTAWA . I’m sitting at $6,050 I know “WE” can do better and help families in need. Did you know since Covid the @OttawaFoodBank has seen an increase of 300% 😞. Did you know 38% are under 18. Please donate - https://t.co/b2ywdO8Crn @Move100Ottawa @KatherineDines @AngiePoirier https://t.co/XVkqxdJIBA",3/31/2021 20:55,Month_03 Week 4,3,ottawa sit know well help family need know covid see increase know please donate,ottawa sit know can well help family need know since see increase disappointed face know under please donate
1.38E+18,"Ontario schools hit record high of new COVID-19 cases among students, staff - Ottawa Citizen https://t.co/BS2st5Eytu via @GoogleNews",3/31/2021 20:52,Month_03 Week 4,3,ontario school hit record high new covid case student staff ottawa citizen via,ontario school hit record high new case among student staff ottawa citizen via
1.38E+18,"@epdevilla enjoy your power while you can because you will be named in an Ontario lawsuit soon. You, Ford, Elliot, Williams, Yaffe, Peel Ottawa, Niagra, London...every jurisdiction in Ontario. Your all culpable for destroying our lives for a virus that 98.6% survive @randyhillier https://t.co/fj2VY2ZO89",3/31/2021 20:50,Month_03 Week 4,3,enjoy power name ontario lawsuit soon ford elliot williams yaffe peel ottawa niagra london jurisdiction ontario culpable destroy life virus survive,enjoy power can will name ontario lawsuit soon ford elliot williams yaffe peel ottawa niagra london jurisdiction ontario culpable destroy life virus survive
1.38E+18,"What you need to know about COVID-19 in Ottawa on Wednesday, March 31 https://t.co/hk3qwvt2Ct",3/31/2021 20:48,Month_03 Week 4,3,need know covid ottawa wednesday,what need know ottawa wednesday
1.38E+18,"""Ottawa’s top doctor is calling for a new lockdown in the city, saying the spread of COVID-19 has reached an unprecedented point and new restrictions are needed to bring it under control.""

https://t.co/9hzrxg6jYc",3/31/2021 20:47,Month_03 Week 4,3,ottawa top doctor call new lockdown city say spread covid reach unprecedented point new restriction need bring control,ottawa top doctor call new lockdown city say spread reach unprecedented point new restriction need bring under control
1.38E+18,"So Ontario is currently facing pandemic conditions about as bad as we've ever had. Ottawa is on day 7 or 8 of triple digit new cases. This didn't just happen. It's been happening for the last three weeks, building to this.",3/31/2021 20:46,Month_03 Week 4,3,ontario currently face pandemic condition bad ever ottawa triple digit new case happen happen last three building,ontario currently face pandemic condition bad ever ottawa day triple digit new case not_just happen happen last three week building
1.38E+18,"Over 6 weeks, negative opinion about Ottawa's performance on vaccines has dropped by 11 points.  

It may be the only subject voters are grading on right now.  #COVID19 #Covid_19 #CovidVaccine https://t.co/v3EDiv5YMr",3/31/2021 20:35,Month_03 Week 4,3,negative opinion ottawa performance vaccine drop point subject voter grade right,over week opinion ottawa performance vaccine drop point only subject voter grade right
1.38E+18,@jm_mcgrath Wow in Ottawa 70+ cannot get an appointment and neither can some front line health care workers.  Time to considering distributing the vaccine differently.  It’s clearly not working.,3/31/2021 20:32,Month_03 Week 4,3,wow ottawa appointment neither front line health care worker time consider distribute vaccine differently clearly work,wow ottawa cannot_get appointment neither can front line health care worker time consider distribute vaccine differently clearly not_work
1.38E+18,"The PBO wrote that the size and timing of Ottawa's stimulus plan “may be mis-calibrated” because all ground lost in the labour market due to COVID is projected to be made up by the end of 2021-22.
https://t.co/zDqqJamVZR",3/31/2021 20:30,Month_03 Week 4,3,pbo write size timing ottawa stimulus plan calibrate ground lose labour market due covid project make end,pbo write size timing ottawa stimulus plan mis_calibrated ground lose labour market due project make end
1.38E+18,@BigAlsBet @Peppy5555 @CBCOttawa @VeraEtches They’re going to need to send Toronto Covid cases to your ICUs in Ottawa. Look a bit further than your nose.,3/31/2021 20:24,Month_03 Week 4,3,theyre need send toronto covid case icu ottawa look bit far nose,need send toronto case icu ottawa look bit far nose
1.38E+18,"Ottawa Heart Institute CEO calls for healthcare staff to get second COVID-19 shot sooner
 https://t.co/iDZZxsKjbH",3/31/2021 20:20,Month_03 Week 4,3,ottawa heart institute ceo call healthcare staff second covid shot sooner,ottawa heart institute ceo call healthcare staff get second shot sooner
1.38E+18,"Why are there 12,000 available vaccine appts in Toronto and none in Ottawa?@JimWatsonOttawa",3/31/2021 20:11,Month_03 Week 4,3,available vaccine appts toronto none ottawa,why available vaccine appts toronto none ottawa
1.38E+18,"@JMVR44 @DavidStaplesYEG @sputnikvaccine @jkenney My tweet was about local politicians bypassing federal political bodies and negotiating vaccine purchases directly.

Ottawa has failed us. I'm just suggesting options.",3/31/2021 20:10,Month_03 Week 4,3,tweet local politician bypassing federal political body negotiate vaccine purchase directly ottawa fail suggest option,tweet local politician bypassing federal political body negotiate vaccine purchase directly ottawa fail just suggest option
1.38E+18,"@fordnation your problem is Toronto,York and Peel,lesser problem is ,Hamilton and Ottawa. Rest of the province is no https://t.co/HEdhh7AI8S lockdwon,you open up the virus doesn't disappear and then we start all over again with your threats.",3/31/2021 20:06,Month_03 Week 4,3,problem toronto york peel lesser problem hamilton ottawa rest province lockdwon open virus disappear start threat,problem toronto york peel lesser problem hamilton ottawa rest province no_lockdwon open virus not_disappear start over again with threat
1.38E+18,"Ottawa's COVID-19 testing positivity rate is now 5.8 per cent, according to the city's testing task force. I have not seen it anywhere near that high.",3/31/2021 20:04,Month_03 Week 4,3,ottawa covid test positivity rate per cent accord city test task force see anywhere near high,ottawa test positivity rate per cent accord city test task force not_see anywhere near high
1.38E+18,"Can't hedge bets with this new variant. As soon as wastewater spikes (which it did almost a month ago now in Ottawa), a circuit breaker is needed. We lost this round over 3 weeks ago.

https://t.co/gQFzBT2aNS",3/31/2021 20:03,Month_03 Week 4,3,hedge bet new variant soon wastewater spike almost month ago ottawa circuit breaker need lose round ago,cannot_hedge bet with new variant soon wastewater spike almost month ago ottawa circuit breaker need lose round over week ago
1.38E+18,"#Ottawa's test positivity rate in the community has risen faster than any other time in the #COVID19 pandemic.

It's a sign of a worsening 3rd wave. The latest number breakdown: https://t.co/MtHFE4puQQ #ottnews https://t.co/iObbFqBl72",3/31/2021 20:00,Month_03 Week 4,3,test positivity rate community risen faster time pandemic sign worsen wave late number breakdown,test positivity rate community risen faster any time pandemic sign worsen wave late number breakdown
1.38E+18,"@Sue_Innovates So, is this covishield from India or the American AstraZenca vaccine? Just wondering if Ottawa will get any AstraZenca, soon.",3/31/2021 19:57,Month_03 Week 4,3,covishield india american astrazenca vaccine wonder ottawa astrazenca soon,covishield india american astrazenca vaccine just wonder ottawa will get any astrazenca soon
1.38E+18,"Most people in Ontario intensive care units since pandemic started.

I ask ICU &amp; palliative care Dr. Kwadwo Kyeremanteng @kwadwo777 about:

🔒Ottawa possibly locking down
🏥The spike in ICU numbers
💉Vaccine rollout confusion
🐰Safety over Easter weekend
https://t.co/dYsAFLTD5J https://t.co/iconHcChgR",3/31/2021 19:56,Month_03 Week 4,3,people ontario intensive care unit pandemic start ask icu amp palliative care kwadwo kyeremanteng ottawa possibly lock spike icu number vaccine rollout confusion safety easter weekend,most people ontario intensive care unit since pandemic start ask icu amp palliative care kwadwo kyeremanteng lock ottawa possibly lock down hospital spike icu number syringe vaccine rollout confusion rabbit face safety over easter weekend
1.38E+18,"@bumpaken @OttawaCitizen Tweet by City of Ottawa a couple of days ago:

Doses that remain at the end of the day at the Covid-19 vaccination clinics are administered to eligible health care workers who have indicated they are available for a last-minute appointment.",3/31/2021 19:56,Month_03 Week 4,3,tweet city ottawa couple ago dos remain end covid vaccination clinic administer eligible health care worker indicate available last appointment,tweet city ottawa couple day ago dos remain end day vaccination clinic administer eligible health care worker who indicate available last_minute appointment
