Tweet Id,text,date,Week,Month,text_clean_textual,text_clean_sentiment
1.39078E+18,@sharath_peter @SwitchHealthCA @PHAC_GC Order random junk on Amazon Prime and get it next-day across Canada. But in a PANDEMIC @SwitchHealthCA and @GovCanHealth think it is OK not to have same-day dedicated pick-up couriers at least in 4 major cities! It took 4 days for Purolator to get my kit to Ottawa from Montreal!,5/7/2021 21:27,Month_05 Week 1,5,order random junk amazon prime next across canada pandemic think dedicate pick courier least major city take purolator kit ottawa montreal,order random junk amazon prime get next_day across canada pandemic think not_to same_day dedicate pick_up courier least major city take day purolator get kit ottawa montreal
1.39078E+18,"A smart Prime Minister would have made tried and true treatments available, last year.

We could have been done with this pandemic last summer, if it weren't for the clowns in Ottawa who call themselves, ""government"" https://t.co/1ePsH5wsh1",5/7/2021 21:24,Month_05 Week 1,5,smart prime minister make try true treatment available last year pandemic last summer clown ottawa call government,smart prime minister would make try true treatment available last year could with pandemic last summer not_for clown ottawa who call government
1.39078E+18,@Aaron79600573 @CBCCalgary Really? Does Ottawa have some extra vaccine we don’t know about?,5/7/2021 21:23,Month_05 Week 1,5,really ottawa extra vaccine know,really ottawa extra vaccine not_know
1.39078E+18,"@StephanieKusie I think Ottawa is a little further than you need to look, regarding failing Alberta. Kenney has plenty of covid and economic blood on his hands. #RealTalkRJ",5/7/2021 21:19,Month_05 Week 1,5,think ottawa little far need look regard fail alberta kenney plenty covid economic blood hand,think ottawa little far need look regard fail alberta kenney plenty economic blood hand
1.39078E+18,"Well Ottawa, you have something to be proud of this weekend.

First @nilikm, has her vaccine clinic running tomorrow on the field at @ImmaculataOCSB.

Second, a group of small business owners called @OttSpecEvents and rented a tent to cover the people lining up.

Pretty awesome.",5/7/2021 21:18,Month_05 Week 1,5,well ottawa proud weekend first vaccine clinic run tomorrow field second group small business owner call rent tent cover people line pretty awesome,well ottawa proud weekend first vaccine clinic run tomorrow field second group small business owner call rent tent cover people line pretty awesome
1.39077E+18,"We caught up with local non-profit @ancoura_ottawa about its work supporting persons living with mental illness, how that work has been impacted by the pandemic and how the organization has adapted.

#Ottawa #MentalHealthWeek
#Kitchissippi

https://t.co/BoX9Ij1sYh",5/7/2021 21:00,Month_05 Week 1,5,caught local non profit work support person living mental illness work impact pandemic organization adapt,caught with local non_profit work support person living with mental illness work impact pandemic organization adapt
1.39077E+18,"NEW: As Moderna COVID-19 vaccine shipments began arriving at Ottawa pharmacies in hot spot postal codes, two pharmacies expect to run out of doses within 24 hours.  #Ottnews 

https://t.co/sFzkaj6bNh",5/7/2021 20:59,Month_05 Week 1,5,new moderna covid vaccine shipment begin arrive ottawa pharmacy hot spot postal code two pharmacy expect run dos within,new moderna vaccine shipment begin arrive ottawa pharmacy hot spot postal code two pharmacy expect run out dos within hour
1.39077E+18,"NEW: As Moderna COVID-19 vaccine shipments began arriving at Ottawa pharmacies in hot spot postal codes, two pharmacies expect to run out of doses within 24 hours.  #Ottnews 

https://t.co/yGjAKDFDqN",5/7/2021 20:59,Month_05 Week 1,5,new moderna covid vaccine shipment begin arrive ottawa pharmacy hot spot postal code two pharmacy expect run dos within,new moderna vaccine shipment begin arrive ottawa pharmacy hot spot postal code two pharmacy expect run out dos within hour
1.39077E+18,"Canada’s job recovery hit a snag in April as a third wave of lockdowns and COVID-19 restrictions led to fresh employment losses.

The country shed 207,100 jobs last month, Statistics Canada reported Friday from Ottawa, partially erasing large gains over the previous two months. https://t.co/r8ebsaTCK2",5/7/2021 20:54,Month_05 Week 1,5,canada job recovery hit snag third wave lockdown covid restriction lead fresh employment loss country shed job last month statistic canada report friday ottawa partially erase large gain previous two month,canada job recovery hit snag third wave lockdown restriction lead fresh employment loss country shed job last month statistic canada report friday ottawa partially erase large gain over previous two month
1.39077E+18,"@AndFreedoms @sqirlgirly @globalnews Ottawa: ""Hey Alberta, need some help in fighting COVID-19?""

Alberta: ""Nah man, I'm good.""

*later*

Alberta: ""Wah wah wah! Ottawa does nothing for me!""

🙄 😒",5/7/2021 20:54,Month_05 Week 1,5,ottawa hey alberta need help fight covid alberta nah man good later alberta wah wah wah ottawa nothing,ottawa hey alberta need help fight alberta nah man good later alberta wah wah wah ottawa nothing face with roll eye unamused face
1.39077E+18,"Toronto COVID-19 patients no longer being transferred to Ottawa Hospital, CEO says https://t.co/BfKRj3qtqh",5/7/2021 20:47,Month_05 Week 1,5,toronto covid patient longer transfer ottawa hospital ceo say,toronto patient no_longer transfer ottawa hospital ceo say
1.39077E+18,COVID-19: Air Canada calls on Ottawa to lift hotel quarantine as it prepares for recovery: The federal government requires anyone flying into Canada to isolate at a hotel for three nights to reduce the risk of spreading COVID-19 https://t.co/medF5f4Iz6 https://t.co/CwNUYaGJxX,5/7/2021 20:28,Month_05 Week 1,5,covid air canada call ottawa lift hotel quarantine prepares recovery federal government require fly canada isolate hotel three night reduce risk spread covid,air canada call ottawa lift hotel quarantine prepares recovery federal government require anyone fly canada isolate hotel three night reduce risk spread
1.39077E+18,COVID-19: Air Canada calls on Ottawa to lift hotel quarantine as it prepares for recovery https://t.co/M91hmfzIPs https://t.co/06t8cunhY8,5/7/2021 20:28,Month_05 Week 1,5,covid air canada call ottawa lift hotel quarantine prepares recovery,air canada call ottawa lift hotel quarantine prepares recovery
1.39077E+18,COVID-19: Air Canada calls on Ottawa to lift hotel quarantine as it prepares for recovery https://t.co/ar9mus9Ic0 https://t.co/rhBRIo8DmQ,5/7/2021 20:28,Month_05 Week 1,5,covid air canada call ottawa lift hotel quarantine prepares recovery,air canada call ottawa lift hotel quarantine prepares recovery
1.39077E+18,COVID-19: Air Canada calls on Ottawa to lift hotel quarantine as it prepares for recovery https://t.co/i0TdB4O8y7 https://t.co/vxok8tP9Wi,5/7/2021 20:28,Month_05 Week 1,5,covid air canada call ottawa lift hotel quarantine prepares recovery,air canada call ottawa lift hotel quarantine prepares recovery
1.39077E+18,COVID-19: Air Canada calls on Ottawa to lift hotel quarantine as it prepares for recovery https://t.co/bPpkZM7BIB https://t.co/ushLkvT6K2,5/7/2021 20:28,Month_05 Week 1,5,covid air canada call ottawa lift hotel quarantine prepares recovery,air canada call ottawa lift hotel quarantine prepares recovery
1.39076E+18,COVID-19: Air Canada calls on Ottawa to lift hotel quarantine as it prepares for recovery https://t.co/wY16K4Jyjw https://t.co/HiNVny3Irj,5/7/2021 20:24,Month_05 Week 1,5,covid air canada call ottawa lift hotel quarantine prepares recovery,air canada call ottawa lift hotel quarantine prepares recovery
1.39076E+18,COVID-19: Air Canada calls on Ottawa to lift hotel quarantine as it prepares for recovery https://t.co/y9TkcfcesF https://t.co/XLa8Lb4jVa,5/7/2021 20:24,Month_05 Week 1,5,covid air canada call ottawa lift hotel quarantine prepares recovery,air canada call ottawa lift hotel quarantine prepares recovery
1.39076E+18,COVID-19: Air Canada calls on Ottawa to lift hotel quarantine as it prepares for recovery https://t.co/bXk5BzcImU https://t.co/Lq233Zcjig,5/7/2021 20:24,Month_05 Week 1,5,covid air canada call ottawa lift hotel quarantine prepares recovery,air canada call ottawa lift hotel quarantine prepares recovery
1.39076E+18,COVID-19: Air Canada calls on Ottawa to lift hotel quarantine as it prepares for recovery https://t.co/YQXpWLBjZm https://t.co/SZdtKrQ7at,5/7/2021 20:24,Month_05 Week 1,5,covid air canada call ottawa lift hotel quarantine prepares recovery,air canada call ottawa lift hotel quarantine prepares recovery
1.39076E+18,"3424 new cases of COVID-19 across Ontario on Thursday, 108 in Ottawa - CTV Edmonton https://t.co/jRbOcUBqUW",5/7/2021 20:20,Month_05 Week 1,5,new case covid across ontario thursday ottawa ctv edmonton,new case across ontario thursday ottawa ctv edmonton
1.39076E+18,@VaxHuntersCan ..Rexall on walkley might have some appointments to get the Moderna vaccine... Let's go OTTAWA..summer is coming👍👍,5/7/2021 20:06,Month_05 Week 1,5,rexall walkley appointment moderna vaccine ottawa summer come,rexall walkley might appointment get moderna vaccine ottawa summer come thumb thumb
1.39076E+18,"With COVID out of control in Alberta, Premier Jason Kenney refuses Ottawa’s offer to help and requests assistance from the US instead. https://t.co/LJrJhdpoZa",5/7/2021 20:06,Month_05 Week 1,5,covid control alberta premier jason kenney refuse ottawa offer help request assistance instead,with out control alberta premier jason kenney refuse ottawa offer help request assistance instead
1.39076E+18,"This pandemic is far too important to be left to Ottawa - Macleans. ca

https://t.co/BIgH9HWVPC. The Virus when informed about it FREELAND an DICTATOR just bloody danced around about it.Kept it secret couldn't answer a question properly an people are dying because of it.",5/7/2021 20:05,Month_05 Week 1,5,pandemic far important left ottawa macleans virus inform freeland dictator bloody dance around kept secret answer question properly people die,pandemic far too important left ottawa macleans virus when inform freeland dictator just bloody dance around kept secret could not_answer question properly people die
1.39076E+18,Rexall on walkley...Ottawa may have some appointments to get the Moderna a vaccine for monday,5/7/2021 20:04,Month_05 Week 1,5,rexall walkley ottawa appointment moderna vaccine monday,rexall walkley ottawa appointment get moderna vaccine monday
1.39076E+18,"@JanetcEarl @UHN @BogochIsaac @MaryFernando_ @zchagla @guthealthmd I’m hearing very similar things in Ottawa. Ministry says yes to a 2nd dose at 28-days, and even gives a confirmation number, but they can’t change the date if the first dose was given by @OttawaHealth. And then @OttawaHealth refuses to change the date. Vaccine coordination = 🤮",5/7/2021 20:04,Month_05 Week 1,5,hearing similar thing ottawa ministry say yes dose even give confirmation number change date first dose give refuse change date vaccine coordination,hearing very similar thing ottawa ministry say yes dose days even give confirmation number cannot_change date first dose give refuse change date vaccine coordination face vomit
1.39076E+18,"This pandemic is far too important to be left to Ottawa - Macleans. ca

https://t.co/LTCCl8AKQH. Well look at this people are starting to see just what kinds if crap the DICTATOR TRUDEAU AN LIBERALS are really all about an agreeing that they should just go play pretty in the yard",5/7/2021 20:02,Month_05 Week 1,5,pandemic far important left ottawa macleans well look people start see kind crap dictator trudeau liberal really agree play pretty yard,pandemic far too important left ottawa macleans well look people start see just what kind crap dictator trudeau liberal really agree should just play pretty yard
1.39076E+18,"From a television appearance by NACI's chair to a confounding response by the health minister, #RSJalum @sproudfoot wrote about how one day of  catastrophe of vaccine messaging in Ottawa caused confidence in COVID vaccines to take a beating via @macleans https://t.co/FzgLTwFQkO",5/7/2021 20:00,Month_05 Week 1,5,television appearance naci chair confound response health minister write one catastrophe vaccine message ottawa cause confidence covid vaccine take beating via,television appearance naci chair confound response health minister write one day catastrophe vaccine message ottawa cause confidence vaccine take beating via
1.39075E+18,"@drlorileeoates Yep , once the federal election is over and Covid is behind us you’ll soon find out what Ottawa has in store for NL no matter what govt is in Ottawa . Oh yes and interest rates will rise before 2023 !!",5/7/2021 19:44,Month_05 Week 1,5,yep federal election covid behind youll soon find ottawa store matter govt ottawa yes interest rate rise,yep federal election over behind will soon find out what ottawa store no_matter what govt ottawa yes interest rate will rise
1.39075E+18,"3 ER visits, 2 doctor visits, 2 Eye Clinic visits, a COVID test, several blood and urine tests  — and 3 different diagnoses later — and my kid’s eyes are finally on the mend. 

The Opthamology group at @CHEO has been life changing. It’s nice to see my boy’s spark back. #Ottawa",5/7/2021 19:39,Month_05 Week 1,5,visit doctor visit eye clinic visit covid test several blood urine test different diagnosis later kid eye finally mend opthamology group life change nice see boy spark back,visit doctor visit eye clinic visit test several blood urine test different diagnosis later kid eye finally mend opthamology group life change nice see boy spark back
1.39075E+18,"Pressure builds on Ottawa to suspend COVID vaccine patents
https://t.co/QLcJcTUwLv",5/7/2021 19:35,Month_05 Week 1,5,pressure build ottawa suspend covid vaccine patent,pressure build ottawa suspend vaccine patent
1.39075E+18,This pandemic is far too important to be left to Ottawa https://t.co/zRr0mlB6LB,5/7/2021 19:31,Month_05 Week 1,5,pandemic far important left ottawa,pandemic far too important left ottawa
1.39075E+18,"I was pleasantly surprised to hear my premier not being a dick...until I saw he was still pointing the finger at Ottawa. Fuck right off. 

Stricter public health orders coming to Manitoba today as COVID-19 cases soar | CBC News https://t.co/c2yJ8VFaLk",5/7/2021 19:25,Month_05 Week 1,5,pleasantly surprised hear premier dick saw still point finger ottawa fuck right stricter public health order come manitoba today covid case soar cbc news,pleasantly surprised hear premier not_be dick saw still point finger ottawa fuck right off stricter public health order come manitoba today case soar cbc news
1.39075E+18,"@VeraEtches 

People are saying that a large percentage of hospitalized COVID patients in Ottawa were vaccinated. Can you PLEASE debunk this rumour?",5/7/2021 19:22,Month_05 Week 1,5,people say large percentage hospitalize covid patient ottawa vaccinate please debunk rumour,people say large percentage hospitalize patient ottawa vaccinate can please debunk rumour
1.39075E+18,This pandemic is far too important to be left to Ottawa https://t.co/gR7WnGUlRv Bang On! #WakeUp #Canada #Standup #StepUp #GetInvolved #Lessonsinhumility #Ottawa hubris #CompetenceMatters,5/7/2021 19:22,Month_05 Week 1,5,pandemic far important left ottawa bang hubris,pandemic far too important left ottawa bang hubris
1.39075E+18,@teririch @brettdrc Both Ottawa &amp; Victoria will need to prioritize spending post-COVID. The pandemic has left our gov's coffers stripped bare &amp; they've racked-up massive piles of debt. Nice-to-do projects like @Olympics should be nonstarters.,5/7/2021 19:09,Month_05 Week 1,5,ottawa amp victoria need prioritize spending post covid pandemic left gov coffer strip bare amp rack massive pile debt nice project like nonstarter,ottawa amp victoria will need prioritize spending post_covid pandemic left gov coffer strip bare amp racked_up massive pile debt nice_to_do project like should nonstarter
1.39074E+18,"Meet 2021 speaker @Kevin__Parent! Kevin has been the popular social media lead at Ottawa Public Health since 2018. He says he's constantly tired due to working for public health during a pandemic and having three kids (including a newborn). Grab a coffee, Kevin, and welcome! https://t.co/Bgb4dy85nK",5/7/2021 19:06,Month_05 Week 1,5,meet speaker kevin popular social medium lead ottawa public health say constantly tire due work public health pandemic three kid include newborn grab coffee kevin welcome,meet speaker kevin popular social medium lead ottawa public health since say constantly tire due work public health pandemic three kid include newborn grab coffee kevin welcome
1.39074E+18,A view of Ottawa COVID-19 daily cases https://t.co/DuZR9gSmF0,5/7/2021 19:04,Month_05 Week 1,5,view ottawa covid daily case,view ottawa daily case
1.39074E+18,Ottawa new covid cases at 110.  Down again. https://t.co/djbG1eNWhS,5/7/2021 18:53,Month_05 Week 1,5,ottawa new covid case,ottawa new case down again
1.39074E+18,"conservative premiers, liberal premiers, ndp premiers; all have failed to contain the virus. what unites them, besides a craven attachment to neoliberal ideology? not being fans of the ottawa senators, for one.",5/7/2021 18:43,Month_05 Week 1,5,conservative premier liberal premier ndp premier fail contain virus unites craven attachment neoliberal ideology fan ottawa senator one,conservative premier liberal premier ndp premier fail contain virus what unites besides craven attachment neoliberal ideology not_be fan ottawa senator one
1.39074E+18,Morning Update: Ottawa won’t take a stance on waiving coronavirus vaccine patents https://t.co/g86aktShpA,5/7/2021 18:33,Month_05 Week 1,5,morning update ottawa wont take stance waive coronavirus vaccine patent,morning update ottawa will not_take stance waive coronavirus vaccine patent
1.39074E+18,"In order to make room in crowded hospitals in the Greater Toronto Area, critical care paramedics with Ornge are transferring COVID patients to facilities in Kingston, London, St. Catharines, Barrie, Peterborough, Ottawa, Thunder Bay and Sudbury. https://t.co/c3mOq8TDAK",5/7/2021 18:30,Month_05 Week 1,5,order make room crowd hospital great toronto area critical care paramedic ornge transfer covid patient facility kingston london catharines barrie peterborough ottawa thunder bay sudbury,order make room crowd hospital great toronto area critical care paramedic with ornge transfer patient facility kingston london catharines barrie peterborough ottawa thunder bay sudbury
1.39074E+18,"The Kent and Ottawa Health Departments issued a joint statement that they will not require quarantine of close contacts. Therefore, beginning at 2:45 p.m. today, GPS will no longer require close contacts to positive COVID cases to quarantine. https://t.co/vHjFYcau0g",5/7/2021 18:28,Month_05 Week 1,5,kent ottawa health department issue joint statement require quarantine close contact begin today gps longer require close contact positive covid case quarantine,kent ottawa health department issue joint statement will not_require quarantine close contact therefore begin today gps will no_longer require close contact positive case quarantine
1.39073E+18,"I’m excited to say that I’m officially booked in for my first shot of the vaccine! If you’re eligible I encourage you to do the same. You can find more info about vaccine eligibility and booking on the Ontario booking site, as well as from Ottawa Public Health.  #GetVaccinated",5/7/2021 18:06,Month_05 Week 1,5,excite say officially book first shot vaccine youre eligible encourage find info vaccine eligibility book ontario book site well ottawa public health,excite say officially book first shot vaccine eligible encourage can find more info vaccine eligibility book ontario book site well ottawa public health
1.39073E+18,"The latest pandemic lockdown dented April #resalehome numbers in Ottawa, but prices continued skyward. https://t.co/t8FDtOFxKa. #Ottawahomes #homebuying https://t.co/XZfvmHh1xQ",5/7/2021 18:00,Month_05 Week 1,5,late pandemic lockdown dent number ottawa price continued skyward,late pandemic lockdown dent number ottawa price continued skyward
1.39073E+18,Ottawa sends COVID-19 rapid tests to businesses https://t.co/tiYXHHGgoH,5/7/2021 17:53,Month_05 Week 1,5,ottawa sends covid rapid test tobusinesses,ottawa sends rapid test business
1.39072E+18,"@pylingup @ryanjespersen Most of the supports Albertans have received throughout the pandemic have been provided by the federal govt. Jason Kenny has outright refused other federal help, financial or otherwise. Ottawa is trying to help, unlike Kenney who is throwing gas on his self made dumpster fire.",5/7/2021 17:45,Month_05 Week 1,5,support albertans receive pandemic provide federal govt jason kenny outright refuse federal help financial ottawa try help unlike kenney throw gas self make dumpster fire,most support albertans receive throughout pandemic provide federal govt jason kenny outright refuse federal help financial otherwise ottawa try help unlike kenney who throw gas self make dumpster fire
1.39072E+18,"@bruce_arthur Blame Shitforbrains in Ottawa. All provinces need vaccine. Simple. If we had in January, the whole country would be open. As of today, 3.2% are vaccinated. Don’t blame the Premiers.",5/7/2021 17:40,Month_05 Week 1,5,blame shitforbrains ottawa province need vaccine simple whole country open today vaccinate blame premier,blame shitforbrains ottawa province need vaccine simple whole country would open today vaccinate not_blame premier
1.39072E+18,Key COVID-19 numbers in the Ottawa area today https://t.co/CHtbBFzPKo #ottnews #ottawa https://t.co/26RSZpXBE1,5/7/2021 17:40,Month_05 Week 1,5,key covid number ottawa area today,key number ottawa area today
1.39072E+18,@RaeGun2k Daughter’s condition is worsening. Not Covid but rare enough that we may have to go to children’s hospital in Ottawa in the next few hours.,5/7/2021 17:31,Month_05 Week 1,5,daughter condition worsen covid rare enough childrens hospital ottawa next,daughter condition worsen not_covid rare enough child hospital ottawa next few hour
